name,u-g_is_valid,u-g_pos_gamma_alpha,u-g_pos_gamma_loc,u-g_pos_gamma_beta,u-g_neg_gamma_alpha,u-g_neg_gamma_loc,u-g_neg_gamma_beta,u-r_is_valid,u-r_pos_gamma_alpha,u-r_pos_gamma_loc,u-r_pos_gamma_beta,u-r_neg_gamma_alpha,u-r_neg_gamma_loc,u-r_neg_gamma_beta,u-i_is_valid,u-i_pos_gamma_alpha,u-i_pos_gamma_loc,u-i_pos_gamma_beta,u-i_neg_gamma_alpha,u-i_neg_gamma_loc,u-i_neg_gamma_beta,u-z_is_valid,u-z_pos_gamma_alpha,u-z_pos_gamma_loc,u-z_pos_gamma_beta,u-z_neg_gamma_alpha,u-z_neg_gamma_loc,u-z_neg_gamma_beta,g-r_is_valid,g-r_pos_gamma_alpha,g-r_pos_gamma_loc,g-r_pos_gamma_beta,g-r_neg_gamma_alpha,g-r_neg_gamma_loc,g-r_neg_gamma_beta,g-i_is_valid,g-i_pos_gamma_alpha,g-i_pos_gamma_loc,g-i_pos_gamma_beta,g-i_neg_gamma_alpha,g-i_neg_gamma_loc,g-i_neg_gamma_beta,g-z_is_valid,g-z_pos_gamma_alpha,g-z_pos_gamma_loc,g-z_pos_gamma_beta,g-z_neg_gamma_alpha,g-z_neg_gamma_loc,g-z_neg_gamma_beta,r-i_is_valid,r-i_pos_gamma_alpha,r-i_pos_gamma_loc,r-i_pos_gamma_beta,r-i_neg_gamma_alpha,r-i_neg_gamma_loc,r-i_neg_gamma_beta,r-z_is_valid,r-z_pos_gamma_alpha,r-z_pos_gamma_loc,r-z_pos_gamma_beta,r-z_neg_gamma_alpha,r-z_neg_gamma_loc,r-z_neg_gamma_beta,i-z_is_valid,i-z_pos_gamma_alpha,i-z_pos_gamma_loc,i-z_pos_gamma_beta,i-z_neg_gamma_alpha,i-z_neg_gamma_loc,i-z_neg_gamma_beta
NGC3813,1,35.3162641679637,-0.3502969728292215,0.013603350286216113,12.281388415082601,-0.1390054089168149,0.022900167125431702,1,10.302792701179229,-0.1346423382150615,0.031306397336519416,8.6319454253961,-0.06730882297956335,0.03224471752279907,1,11.68030728014155,-0.16088014255007005,0.03171909038222777,7.496841331269063,-0.040829312055177355,0.03733356808101974,1,13.837633724300755,-0.20869347084405382,0.030197584996118815,7.646679781326174,-0.04334977765293073,0.03793972685565804,1,6.496411372940261,-0.03398858514874496,0.014125803339163788,7.061830385147475,-0.016822547621592705,0.01212262594344921,1,8.93269540137301,-0.05919962362443913,0.01552562330916642,5.352507433460606,-0.003748364667111908,0.018787914220519956,1,11.214255118851964,-0.09306341529104382,0.015347477269735073,4.675640609054365,-0.0034593243359898503,0.023094600215686528,1,24.22767870252376,-0.04139641183762048,0.0026046245952622863,11.644652104456071,-0.013890374870992237,0.0035998568045462168,1,34.07028472905766,-0.08920974013160425,0.0032426616606526563,11.02921024179249,-0.02402792718601307,0.005418817081595106,1,30.3939982852566,-0.06031332829398377,0.001969941488506727,25.63487833388255,-0.04049812642098037,0.0018805147509583504
NGC3877,1,23.066041171191575,-0.08887862192671106,0.004117250157146407,72.53397983151967,-0.14397108177806936,0.002206603736194321,1,30.3707508926189,-0.20581020453608817,0.0064772071598091915,41.78737837561951,-0.22702220329261735,0.005449613737546218,1,32.44213609368319,-0.2982392992118048,0.008575037185922249,42.403532087671884,-0.34242122274233955,0.007806188635429204,1,35.843408802578416,-0.28341714357059355,0.007356535915898825,55.02391994483913,-0.37722208798804574,0.006568356868960279,1,61.89089336187511,-0.14942928715029746,0.0021690862862424774,67.02505410417353,-0.20021687335959581,0.002757731040579367,1,49.65493463054374,-0.2418583818260141,0.004344413458667114,52.79364498259173,-0.31218902984239383,0.005392601862583395,1,56.862762561596,-0.22703622618480285,0.0035385612313601073,69.12204324860888,-0.35185735081712277,0.004629049159988709,1,48.81591866475163,-0.10492909467571664,0.001925086751086532,45.89865354311566,-0.1278990194497222,0.002522620819895284,1,59.01459022078495,-0.09376930903184603,0.0014086016485127194,73.72300644197615,-0.17056031021871193,0.0020896068165575585,1,21.763595923421313,-0.03555719721287427,0.0016481721950099108,58.89273038729614,-0.06853168002092606,0.0010890577936426898
NGC3917,1,12.541633185232463,-0.21002288016576726,0.028505244585604113,16.25097288461179,-0.39755915856471696,0.030894577211138006,1,14.131466648868225,-0.20805227631950252,0.027403431848555634,16.43305323145396,-0.40229541960460496,0.03157055475753054,1,14.692476081111666,-0.21803024787870096,0.027545305484589028,16.0624028729666,-0.4030846734001697,0.032208670954659686,1,12.575953518677286,-0.22439189099913004,0.03061311659993899,13.155933298003918,-0.34288089282730855,0.03319473425514584,1,11.348465613923674,-0.06212487673665036,0.008269297855755305,25.620063489429445,-0.14837182152156952,0.006259517307017229,1,10.731630283411086,-0.07464761503123056,0.010608515653538528,15.817209888617555,-0.16248865072781699,0.01088971123492066,1,9.866987868876064,-0.14037370027717397,0.015556064470564254,13.70623214886593,-0.22743899051701588,0.015814559907207936,1,15.592273632083824,-0.0670731896179628,0.004781424349313559,18.321822444085296,-0.09705057086218387,0.005174668587444802,1,12.56305620309765,-0.14797362696956146,0.010297849375880234,9.524923390480616,-0.16556343159703463,0.01500117694865305,1,14.751468860905073,-0.15128026760456315,0.008487223550963388,11.365233443489139,-0.1583558079761958,0.012135135636582101
NGC4096,1,32.41995759047941,-0.17945513209516079,0.00777792195331656,20.014136461614246,-0.14472102644181722,0.010527576166159893,1,23.90515210247259,-0.17418647817849447,0.010998471762803625,11.713662420756075,-0.09548765935690522,0.015223248130924627,1,20.834649041674663,-0.195647107226319,0.013385415414770296,13.324518015472622,-0.12532398283568308,0.015522309022230774,1,15.280928975261112,-0.1886362620102479,0.01707743102067854,15.124581047395132,-0.15499396995113063,0.015362371809629594,1,19.696912997890326,-0.057216647123813594,0.003718630506430824,14.203997906604029,-0.04324089671254376,0.0042307741627454565,1,22.021567661673686,-0.10998519994067006,0.0054725330746744905,14.656956525115099,-0.07110911480675784,0.005910715398065697,1,16.151417606405193,-0.13967169232735727,0.008623990565098124,11.556269546503808,-0.08976579015777157,0.00875212695211462,1,32.23056899171474,-0.07145304317292227,0.0020462780598518877,39.03401869847973,-0.05771790793422381,0.0014446086514026382,1,30.218717847760352,-0.13023532978533164,0.0037666858219913973,16.815177291006233,-0.07491602102791504,0.004129552558017569,1,26.360952827559988,-0.07599223263837439,0.002468865838929463,20.580075453578747,-0.05909702345753515,0.0026700187651180914
NGC4162,1,47.47857545033578,-0.05382934682061351,0.0014934756283938714,22.162813043605627,-0.017150113086706865,0.0014417091386476767,1,23.917530281652894,-0.04862404319280937,0.00282168375017667,51.4729453090724,-0.03898487002996599,0.0010489957994381275,1,20.8896122621164,-0.04501719002134964,0.002938988897632836,88.66056211065299,-0.08115653717410544,0.0010512395317725707,1,35.804297310391476,-0.09094608650136786,0.00296350067963293,109.28509788734827,-0.12637980068282592,0.0012444538914584981,1,108.05432196279688,-0.07519514251555486,0.0007124199752419489,377.74394947805143,-0.042526289682869436,0.00011312982275289256,1,98.73515874172485,-0.07830647052383237,0.0007859902340804126,118.48780295280733,-0.08569546162366416,0.0006999893083180007,1,45.615331144829845,-0.07526282956698549,0.0016078816519066897,120.96515099844395,-0.131493888880443,0.0010442026937756321,1,239.07829417527034,-0.08204308165137712,0.00033276365414682815,110.2622728408395,-0.06231378940689998,0.0005382684858528352,1,96.3737519137295,-0.06778933211329503,0.0006649698741118853,123.80509204728139,-0.10869077862928837,0.0008343857930123388,1,210.35665818630588,-0.09471499564158763,0.0004444728342169767,248.6986748530302,-0.05887698922238839,0.00022698353053736747
NGC4178,1,17.753724775474772,-0.22647395248382135,0.01501291776318402,15.869714775899748,-0.20244881061359127,0.015048479162746934,1,10.848587748478819,-0.2365460767210283,0.022811489769227408,9.97129080926985,-0.2128391831212944,0.022217144814540065,1,8.18731750541452,-0.2271276396598827,0.02877410244989575,12.287763908633515,-0.25162428764153705,0.020855468662912283,1,7.197829303078089,-0.2831338525859194,0.035132892736848186,7.946770080793015,-0.29212025751655685,0.03217204770527575,1,40.52668816032792,-0.22486716541827279,0.004829713170671951,42.53423313917171,-0.26097352634630494,0.005485033498754204,1,10.7780560539361,-0.146619845281717,0.010671095063554617,11.407971990178673,-0.15856668102767768,0.011118821743149427,1,12.50716810894516,-0.2602844562320916,0.015188882828952012,11.504946974152464,-0.267156722277378,0.01689134855026091,1,10.14444699925079,-0.07158584348526582,0.0068130421310444705,10.809406222336666,-0.08155776148042314,0.0071702477085513975,1,12.865720448786355,-0.17390137349094204,0.010315917757000984,11.777394597584957,-0.1819965115587603,0.011619351824744778,1,20.573686976360886,-0.19246376825694977,0.007473400740476933,15.920578379122572,-0.17591252303436894,0.008467867244351904
NGC4192,1,46.430778030453645,-0.09884786358890928,0.0028039209123697454,9.239188386734401,-0.015562192581952749,0.007033924856104191,1,54.70873754760567,-0.1637113294021555,0.0036217711986021605,7.572589926489112,-0.011884644026136997,0.009695160265925087,1,41.937734291690155,-0.1713272695536716,0.004971934838774375,6.721568701374838,-0.0103527693297313,0.011488828697533204,1,50.35227152120571,-0.23536908661809886,0.005384513635562094,6.6926461939029585,-0.010834831853833144,0.011862808568444341,1,165.0323350061874,-0.16549817914915982,0.0010215514056333805,13.275943812204076,-0.013201480913513853,0.0019063613065178652,1,100.6474882504453,-0.18085115870470786,0.0018549415258363377,8.357894981201245,-0.01289329433583672,0.0036298508417981798,1,71.11240524686443,-0.20830819352458668,0.0029913379085858864,7.385007267769434,-0.012187186467735788,0.004241075171782942,1,62.39274429187495,-0.05482066130388867,0.0009227655239101948,20.659499617043767,-0.012766467128174853,0.0008762951951169038,1,61.843571347217505,-0.1119804395029921,0.001832084442157636,16.58309591898721,-0.013346356233490357,0.0012284965457882377,1,114.15819593158173,-0.10582360047816135,0.0009144555322128559,161.36716182592292,-0.01658184686562431,0.00011322262448312817
NGC4220,1,20.355224418671153,-0.10885899166836592,0.008302853547932143,10.845930722679617,-0.033158201002831095,0.010282002269585463,1,29.743221412084395,-0.16744850947244944,0.008264654733928994,6.257633970591589,-0.000857644932154903,0.020412823709107793,1,39.983445256424744,-0.2260358531241355,0.007843921780948317,5.578917685065162,0.0,0.026958749245692828,1,46.770588154134884,-0.2888608400909463,0.008009285957251927,5.186174883682887,0.0,0.0303859337198218,1,55.15707516677842,-0.10316528772504112,0.002200747191835013,3.9666911389339927,-0.0061930983753302055,0.013792792859632984,1,50.98987708265522,-0.16175263137672719,0.003710468637823425,2.8646969395054516,-0.0013702422265989955,0.025626166888626522,1,60.465074411248935,-0.224577618343538,0.004137402293616021,2.703001762103964,-0.0030737137871769144,0.030447925677481204,1,49.98091419943035,-0.07108734365168605,0.0016068045726034068,5.246761785947494,-0.013205479559100172,0.007000086881368673,1,64.44229515682134,-0.1339123306184969,0.002192373175502727,4.453312073820148,-0.016765599226297664,0.01066038727326619,1,105.74657504003872,-0.09514962461988867,0.0008822662616624152,16.57077848447728,-0.02181738524469778,0.0017502803874197487
NGC4274,1,8.053873920848526,-0.04967402773353362,0.011629485662068405,8.224082658038121,-0.0226391969919782,0.008702528133449825,1,5.4746969466471,-0.03921001224485403,0.01819448295148528,6.680342955281718,-0.015644176519427882,0.01318831857212526,1,6.784798886377214,-0.05463621495201369,0.018142434234423525,6.176136219427082,-0.009494329335824996,0.015185799679098425,1,7.446931987888392,-0.06657528453799415,0.018418890537576827,5.560761275150637,-0.005953924982795646,0.017155845232929436,1,13.523418776579756,-0.033273146228314496,0.003673925322548091,8.095642199963798,-0.00958313796354851,0.004089896512244741,1,15.328649742017369,-0.05116463244036999,0.004934081135525382,6.537304219192745,-0.005043950636267857,0.006181152605601273,1,17.2895078319734,-0.07250684313813154,0.005732227957899028,6.05553973277416,-0.0063688222118553125,0.007742223715856587,1,39.85364122142293,-0.03386926887337187,0.0010520131212814854,21.81518715980952,-0.010105035900084103,0.0010058111936736866,1,26.50848674158399,-0.05260118172692378,0.002368707610935024,13.618645618863008,-0.01246993672766861,0.002163009291609998,1,54.04309943769209,-0.0418192545903963,0.0008132702046613025,32.74439538183136,-0.01696398627962308,0.0006753639140220803
NGC4579,1,43.53955941001186,-0.025078918304602616,0.000694248645046618,11.08404889687112,-0.01720182788262099,0.002494215107770215,1,9.188627133661006,-0.019375412720693347,0.0034182679282501586,5.41500001867402,-0.016063317237536803,0.006492874591696777,1,17.189987328327557,-0.029737353916473076,0.00230777339409935,5.995326954398531,-0.016660407209155074,0.005751799348302278,1,19.688494140032404,-0.035612198364531264,0.002293500187854615,6.189625117907195,-0.016755890293273713,0.005611677310970945,1,7.4326913693273005,-0.014860143717796592,0.0029256641410887884,7.324256833489512,-0.013510391063403822,0.0030258108138154654,1,13.754797651408266,-0.020272778266200487,0.0018217394805990746,9.606647598148674,-0.014655780482159809,0.0022937363305801906,1,19.729076545284812,-0.02899157568842985,0.001692252571187466,10.935959502028664,-0.015814948597094862,0.0021350721722997166,1,129.8652669234824,-0.04704588742904141,0.00034609217124483726,290.788540927631,-0.046714244582438155,0.00015627216980331968,1,84.05242170612752,-0.057060888032803445,0.0006492433751981175,190.23981801493602,-0.062353478466148735,0.00032188933343015307,1,143.19276302628816,-0.026519956046793736,0.00018248185630343586,312.13943681923257,-0.036353041351021506,0.00011695997086216485
NGC4586,1,79.99033761570797,-0.4370063567524149,0.0066556709366793025,75.87813569305777,-0.3062680000860826,0.00559818797747519,1,117.70091119599184,-0.5944114269883648,0.006014790192890192,18.77993503062243,-0.11444004621526453,0.015076329571469349,1,119.45080748987633,-0.6124772130559423,0.006150061354164784,7.0202672232818495,-0.01947320955290574,0.02935796177324939,1,114.63997750840457,-0.6124772130559423,0.006420454789033226,6.375847168744489,-0.019687385500977116,0.033187812034932755,1,93.4749553920156,-0.18330991542889047,0.002155248594876648,2.270462642594668,-0.015808890302191042,0.029064238185366482,1,71.11995958655446,-0.22445974971675647,0.003532472803091387,1.8084239942624334,-0.012485262479375474,0.04456959377738319,1,44.11292840947428,-0.19601591510763344,0.0050823306049303085,1.8352480366694637,-0.017066348689202752,0.049294325277213204,1,86.30391265734409,-0.08503761828726801,0.0010851807044126582,3.9075986617309857,-0.014377109287142212,0.008269066419898278,1,48.81296890101196,-0.08818610605748849,0.0020120641799454475,3.3334683821310165,-0.018855464872446173,0.012622304552095238,1,102.56470156335415,-0.058368094839614845,0.0005828427487201428,12.944509322465073,-0.021917912840950838,0.0021015410345693315
