name,u-g_is_valid,u-g_pos_gamma_alpha,u-g_pos_gamma_loc,u-g_pos_gamma_beta,u-g_neg_gamma_alpha,u-g_neg_gamma_loc,u-g_neg_gamma_beta,u-r_is_valid,u-r_pos_gamma_alpha,u-r_pos_gamma_loc,u-r_pos_gamma_beta,u-r_neg_gamma_alpha,u-r_neg_gamma_loc,u-r_neg_gamma_beta,u-i_is_valid,u-i_pos_gamma_alpha,u-i_pos_gamma_loc,u-i_pos_gamma_beta,u-i_neg_gamma_alpha,u-i_neg_gamma_loc,u-i_neg_gamma_beta,u-z_is_valid,u-z_pos_gamma_alpha,u-z_pos_gamma_loc,u-z_pos_gamma_beta,u-z_neg_gamma_alpha,u-z_neg_gamma_loc,u-z_neg_gamma_beta,g-r_is_valid,g-r_pos_gamma_alpha,g-r_pos_gamma_loc,g-r_pos_gamma_beta,g-r_neg_gamma_alpha,g-r_neg_gamma_loc,g-r_neg_gamma_beta,g-i_is_valid,g-i_pos_gamma_alpha,g-i_pos_gamma_loc,g-i_pos_gamma_beta,g-i_neg_gamma_alpha,g-i_neg_gamma_loc,g-i_neg_gamma_beta,g-z_is_valid,g-z_pos_gamma_alpha,g-z_pos_gamma_loc,g-z_pos_gamma_beta,g-z_neg_gamma_alpha,g-z_neg_gamma_loc,g-z_neg_gamma_beta,r-i_is_valid,r-i_pos_gamma_alpha,r-i_pos_gamma_loc,r-i_pos_gamma_beta,r-i_neg_gamma_alpha,r-i_neg_gamma_loc,r-i_neg_gamma_beta,r-z_is_valid,r-z_pos_gamma_alpha,r-z_pos_gamma_loc,r-z_pos_gamma_beta,r-z_neg_gamma_alpha,r-z_neg_gamma_loc,r-z_neg_gamma_beta,i-z_is_valid,i-z_pos_gamma_alpha,i-z_pos_gamma_loc,i-z_pos_gamma_beta,i-z_neg_gamma_alpha,i-z_neg_gamma_loc,i-z_neg_gamma_beta
NGC157,1,6.557201905429213,-0.059296660584191405,0.023075326640217945,14.987874090039401,-0.2172216531243339,0.016785716277396497,1,4.161730796677563,-0.01972092088517632,0.03492853628186023,19.15122649329128,-0.28127391283320086,0.016791550413179954,1,4.082800618870175,-0.013357105554347128,0.03803167115477222,18.390811734726565,-0.28127391283320086,0.01780375720706884,1,3.84905608022393,-0.006761519948774004,0.041862701161719765,16.702910323946792,-0.28127391283320086,0.019742648974897647,1,4.806579099143934,-0.012249562680631612,0.009545019596424955,18.09457034382188,-0.07935514214339894,0.004714091789598126,1,4.506979599464098,-0.010677474519906128,0.013442080871785281,10.471941536012505,-0.07655225970886696,0.008436195387973872,1,4.4368941231977015,-0.016448727622417607,0.017761563539072038,6.107627037939825,-0.0786372129653931,0.015187968418573877,1,13.70126776539901,-0.014905607058784217,0.0022758469014556187,14.700708933102383,-0.030977702199370283,0.002504944774881359,1,7.316286025553768,-0.01864565823418612,0.0064751129629367155,10.005544857747994,-0.05723242943619099,0.006537708901887963,1,11.193247242437081,-0.023761146288996563,0.003235243984517666,17.801234812085475,-0.0541217043704945,0.0031714571143714753
NGC1667,1,6.324689780933055,-0.09967963134320194,0.030541414913963054,5.313412318463772,-0.094400604911805,0.03951355399036544,1,5.126519334547319,-0.07166021113672738,0.038067472035290165,4.275447819460141,-0.05295326353984105,0.04810683915505507,1,5.277003477461096,-0.07158925965765106,0.03838590727583886,5.857322540209852,-0.08853042852359753,0.042396936988177765,1,4.960119134455744,-0.08816950941387211,0.042216321714312076,5.521920320922127,-0.0978076896738012,0.045550201789645424,1,23.3918664210823,-0.05527349900541827,0.003645779019142623,8.910503822034187,-0.012761786234602005,0.005604127965356173,1,11.640908444017551,-0.037915344242115775,0.00647744183100589,8.404809021250765,-0.015867171428273142,0.007152819035209136,1,13.031714812952496,-0.05506186494736191,0.006354113666937403,12.359017883557962,-0.04028164625962531,0.006347376676883718,1,47.97291016435812,-0.04099220745844982,0.001010405529814728,84.58840788673166,-0.05319493063939833,0.0007125328546963515,1,33.3442889543384,-0.06397114287752252,0.001850577722623582,37.491503236743284,-0.08444539696300062,0.002278843678453918,1,35.51325783668682,-0.09101392032546256,0.002288415494978464,47.38386146838841,-0.07595396530857033,0.0014745263940258418
NGC169,1,11.924310224106284,-0.19169183377474358,0.023287546581110503,8.83630409455752,-0.048060002105839925,0.018193323130628786,1,14.31225027343726,-0.25663873551445987,0.02577470559837917,5.370546312615082,-0.005186924269696736,0.033253915773418824,1,15.676115393700053,-0.31028716943585494,0.027534639801011524,4.910485237112026,0.0,0.039772729501856036,1,14.339671225814335,-0.352338036162782,0.032651426442827446,4.723241105093648,0.0,0.04285652671601192,1,14.762771006817562,-0.09675168650616121,0.008332506964059622,2.7856585125794053,-0.008143776032534189,0.024714735356808636,1,12.597438473017656,-0.13234496412953406,0.013312062597547036,2.526078010304455,-0.005989132490391284,0.03507049252658855,1,10.740986133932282,-0.1768246198526952,0.01924415554957076,2.5348480758740624,-0.00771292017653304,0.038437370721953336,1,24.667519001692735,-0.06614843392139506,0.0030502521794466848,6.5481357805195985,-0.014022916339615932,0.005485766962521555,1,18.47839631354111,-0.13160953667589387,0.0073181090354856836,7.462809638356691,-0.022873837822616334,0.00695324930911732,1,30.675994322965614,-0.10146538795433928,0.0031291259744083647,28.94335513880747,-0.025807047375416437,0.001137579066615104
NGC2347,1,14.13736270083575,-0.10908261302707571,0.014298051543844347,6.242328215898847,-0.03717126497980121,0.019965332330409653,1,12.403397324420188,-0.12124095282461399,0.018131694577249433,12.098497093170693,-0.14066535532934277,0.01910005874502022,1,10.009544603724729,-0.09610796440081869,0.02110678160870764,11.026077672432722,-0.12417885447050601,0.020281463277943185,1,16.707703001792154,-0.17810346072823907,0.01735563875809842,11.479408879634033,-0.15934071763691898,0.02193677648512941,1,45.114326526611016,-0.10153428982380756,0.0024855479417655486,25.434935162543276,-0.11599409034954154,0.004676711267394037,1,31.620007346773203,-0.07072622625637996,0.0029359071687557483,31.118079694908495,-0.10930086829140932,0.003897673380142072,1,23.861955669994476,-0.08751735645061513,0.004456157215533273,28.090839781872468,-0.1546631142237067,0.005684583737424054,1,22.703286013247677,-0.023390284241267368,0.0015371313470426942,14.155710477765053,-0.01520893246425243,0.001712271352846496,1,99.09463801333182,-0.10954315634557892,0.0011883477912917205,77.69253599600614,-0.08955269630537115,0.0011792195272198294,1,94.65304528122256,-0.10237019788783112,0.001046752242247523,81.12664013859673,-0.10288184485734646,0.00118230237179573
NGC2403,1,22.627936088261162,-0.2894271587992507,0.010113515253736311,109.01594209337918,-0.67986397945364,0.005626426150259758,1,15.125698985081813,-0.22055273275825973,0.014407913882982386,126.04863833885774,-0.6974695717760865,0.005386336847802601,1,12.552699426175352,-0.18267005190053623,0.01725646818476259,133.43624579937364,-0.6974695717760865,0.005315438165968285,1,10.36269604565378,-0.15781733542880935,0.019234758767250178,125.8263010724127,-0.6974695717760865,0.0056836856864783455,1,14.286641053123638,-0.052413311111753194,0.007725365840026205,10.51231453797912,-0.030105592322446518,0.007426554602079966,1,8.445611245610056,-0.02251828462741579,0.013858401673230086,9.624355330085303,-0.030105592322446518,0.011263296349550181,1,7.641922967470448,-0.024359937364097608,0.0165463251985229,7.829835279756289,-0.030105592322446518,0.014596347804899412,1,18.415701453967728,-0.018158059528276954,0.002971715761493259,26.0628251490652,-0.03136392238986034,0.002367188145666389,1,24.50448694669965,-0.045664354597422366,0.0036643877646449358,18.798271105529302,-0.04150371629882088,0.004134446032316983,1,53.0928971941395,-0.05449863241169507,0.0011688955114334482,50.10709825322759,-0.05734042654894271,0.0012618064405104765
NGC2410,1,22.47148979785123,-0.07770856663968322,0.006775084954099514,12.442722972266857,-0.025021519440133658,0.008368574958115492,1,23.87508007924827,-0.0891159847876735,0.007513870988547994,10.628755730954003,-0.018145703676543345,0.011520145447742694,1,20.640624664187687,-0.08487794254827523,0.008627228160769036,8.976097606683362,-0.016346704051414987,0.01457761834133136,1,22.339070993092975,-0.10015213056174514,0.008610513149172272,7.967301479923418,-0.018490440302070546,0.01725336996618138,1,27.270686095999952,-0.02390741814799029,0.0014538695136429546,8.04986796327842,-0.01098979182185029,0.004494801631919287,1,24.169370893423064,-0.043433920517655086,0.0025689402846261174,5.379001070328483,-0.012051505228536442,0.00882107759882722,1,23.064182150688787,-0.05396672789390737,0.0031055849110350415,4.102703160954141,-0.014046264250561732,0.013140673712506452,1,66.54845146309404,-0.04802477408538912,0.0007654561752658891,9.292712898069757,-0.015389261936434523,0.0027541553255700127,1,36.31474801952187,-0.05131752108380909,0.0014660150815507334,6.11343020984142,-0.02106522415727286,0.005845895744473874,1,70.79489313691785,-0.04005587371888268,0.0005517512654118172,14.553585582954563,-0.022509946663204966,0.0018537621000149155
NGC2639,1,11.075772278917846,-0.034006923262411975,0.004313228344744076,14.746401341152886,-0.03967738494808519,0.004586675447252449,1,6.9626374222230485,-0.0419492276376741,0.010657841308384377,6.428042914398818,-0.016287242691381588,0.011923733812717377,1,8.349249931198162,-0.04921684800391961,0.0091375949467799,7.176967719946928,-0.017767016363889603,0.01069320639206293,1,5.450072279883116,-0.04009693103027938,0.014270745201246226,6.617250565832928,-0.0131765313473318,0.012956215105960532,1,13.753154102915266,-0.047385388449404695,0.004789987328120687,6.729044735315781,-0.011804962348530953,0.006569196970033094,1,17.66350420071982,-0.0546530088156502,0.0038476404426440237,8.703986588160545,-0.012840344228321355,0.005038904012552602,1,8.99017913392616,-0.04553309184200997,0.00772480068982137,6.631707773045543,-0.008649164281850577,0.008029241407952522,1,44.95253667960359,-0.0451768781859052,0.0008897081237387336,56.07871395657046,-0.037585109552939464,0.0006455900604107892,1,22.770639933099808,-0.026274417685296526,0.0013919952397706576,28.964153547233146,-0.011423004410213978,0.0008155586113951948,1,9.279074269909833,-0.01345236618514838,0.0025925875052717614,14.233646432517329,-0.01062703477918222,0.0017007057575100556
NGC2683,1,25.795088467523787,-0.4791648341200603,0.018143870311820538,18.775059947890323,-0.2237458226733386,0.012512389293456085,1,48.41173167013669,-0.6660838109766122,0.01428244122290754,22.910268071494492,-0.14010200490361585,0.01044179682844279,1,62.66971005429612,-0.703265945685587,0.012196526946168983,15.784176897849727,-0.07113126222635731,0.014193750026104655,1,58.313971629486545,-0.7282228652541046,0.013761588430796676,10.351759172362899,-0.03459436132208503,0.02033236481440446,1,39.94420358499114,-0.2897529115648632,0.008167615765710432,25.241841692476598,-0.14793777074415643,0.009345003300449017,1,34.55344654523934,-0.36481115455744556,0.012648234958815228,11.017348209898506,-0.07493705010091602,0.019666022040870878,1,28.819457816000767,-0.4064751960135167,0.017067888837930582,6.847987854614808,-0.03840014919664374,0.029659295510926813,1,19.36724824478208,-0.11622723509554896,0.007846246083794394,29.415872765407258,-0.09628145526574855,0.005101480275902983,1,18.13427209601505,-0.16831802088056952,0.011979203284540023,8.329935106491249,-0.03646262948805851,0.013592141006836192,1,35.044902260577786,-0.11382581900228954,0.003624178159599915,19.42638670234748,-0.042662165037516034,0.00337881406640081
NGC2742,1,15.186367931671024,-0.16255252126370703,0.01783436420497285,24.901033149043922,-0.22426327365809634,0.013031992646873358,1,8.848588658205186,-0.09128206404731853,0.026134043979894467,21.792041957820683,-0.20970191944651323,0.015309311673279839,1,8.150910930365031,-0.07959559020478416,0.028670793056692862,19.67005046866461,-0.2007847534504305,0.016971631093634514,1,7.615277134568485,-0.08753894639912918,0.030566562168791174,26.58975035531297,-0.28191598711161,0.015118788084962436,1,12.924915310735646,-0.041173357284759654,0.005636710280803372,20.35776014118071,-0.0625926583733633,0.004237455074540498,1,7.019734051231013,-0.02530657389418289,0.010131063128313909,17.296214513433316,-0.0726482852103754,0.006096684600297998,1,9.44102945436488,-0.061096682916128964,0.010384872071085247,15.163527745310558,-0.10208223468942838,0.008040625060336775,1,19.484553621361073,-0.0353843863092249,0.002541219905185721,48.72129499765648,-0.06460996340780202,0.0015134820867407554,1,15.166254180704781,-0.0648752426012444,0.004624859653974628,22.613249536755294,-0.09041822834391093,0.0038290737057776105,1,21.63589903437936,-0.07364706722399215,0.002994258402899563,41.592893785128304,-0.11010618691788747,0.0023356613383348234
NGC2775,1,29.031763958498054,-0.041374109436231474,0.0023768451603893305,12.504199749371931,-0.016523949599732576,0.0035157351403753913,1,6.8865919788929,-0.01399943669669961,0.007417133183009545,7.292536534869314,-0.01381179700914194,0.00685772776571879,1,10.819985425948731,-0.026459941682423428,0.005747553932145879,7.50940432378677,-0.014828783239356498,0.00665632929230387,1,27.258819452595723,-0.05658576223975302,0.0032542818112747435,12.426860732285562,-0.024308469183205218,0.00446500612710398,1,6.536732973912758,-0.014061292876923303,0.003596709232648143,7.3362164410910475,-0.013510193005720953,0.003035777582586064,1,13.65725184405455,-0.02426721265032843,0.002369863490258299,7.636846029653292,-0.014102804904255929,0.0028574079779709596,1,77.91188485537953,-0.05439303320765802,0.0007557929472829793,60.06220871366705,-0.03945370456833046,0.0007191500405847043,1,300.31493137960456,-0.04438060813064375,0.00014328219660416478,375.5261236890292,-0.02307543588574672,5.8673114747833135e-05,1,162.52061755267832,-0.11354705491136578,0.0006681603938037296,109.55949160490111,-0.0827857869737783,0.0007097960449906569,1,171.25066591816363,-0.09072658960858153,0.0005087291143943124,118.19908317497459,-0.08450729649623094,0.0006812959096757156
NGC2782,1,20.628272004322287,-0.10850839352465384,0.005814544893475216,25.00508897695665,-0.15367130673692436,0.006279508521381449,1,7.593137202977126,-0.06687009940196202,0.01079476985210631,7.015301513557475,-0.06909406166616809,0.012098347984077364,1,5.56137005449713,-0.06395098896749811,0.014280138706185018,4.2828868310570325,-0.05077725610882855,0.016885612600268045,1,16.496815317874784,-0.14722711658013582,0.009448558445057893,7.115970565596125,-0.08565110154618931,0.014699856532434493,1,23.323408531372934,-0.04333940133715401,0.0020151364374670837,4.702175649384023,-0.015503890865762749,0.005940872403548086,1,20.077127314739524,-0.06836694466552999,0.003605967637622555,3.1575390209702414,-0.015714308969667978,0.01073869805056684,1,47.121720571857836,-0.13201009844792372,0.00274222765783154,3.4546810093813876,-0.019571855876657232,0.010182166766326205,1,39.06460859918789,-0.04935153326008705,0.0012728045330684062,6.674449459159031,-0.01587321999060969,0.003241560910171463,1,67.64117017150744,-0.1285344054709518,0.0018048526231863554,14.76252356815908,-0.032942304462974845,0.0024464280714102944,1,65.98288557488306,-0.10185961101240708,0.0014403351791205936,127.14741978437374,-0.06726292805665789,0.0005086509918348852
