name,paper_label,pos_label,neg_label,u-g_pos_mean,u-g_neg_mean,u-g_mean_diff,u-g_mannwhitneyu_stat,u-g_mannwhitneyu_pval,u-g_wasserstein_distance,u-g_mean_wasserstein_distance,u-g_wasserstein_distance_confidence_interval_lower,u-g_wasserstein_distance_confidence_interval_lower,u-g_laplace_smoothed_kld,u-g_label,u-g_score,u-r_pos_mean,u-r_neg_mean,u-r_mean_diff,u-r_mannwhitneyu_stat,u-r_mannwhitneyu_pval,u-r_wasserstein_distance,u-r_mean_wasserstein_distance,u-r_wasserstein_distance_confidence_interval_lower,u-r_wasserstein_distance_confidence_interval_lower,u-r_laplace_smoothed_kld,u-r_label,u-r_score,u-i_pos_mean,u-i_neg_mean,u-i_mean_diff,u-i_mannwhitneyu_stat,u-i_mannwhitneyu_pval,u-i_wasserstein_distance,u-i_mean_wasserstein_distance,u-i_wasserstein_distance_confidence_interval_lower,u-i_wasserstein_distance_confidence_interval_lower,u-i_laplace_smoothed_kld,u-i_label,u-i_score,u-z_pos_mean,u-z_neg_mean,u-z_mean_diff,u-z_mannwhitneyu_stat,u-z_mannwhitneyu_pval,u-z_wasserstein_distance,u-z_mean_wasserstein_distance,u-z_wasserstein_distance_confidence_interval_lower,u-z_wasserstein_distance_confidence_interval_lower,u-z_laplace_smoothed_kld,u-z_label,u-z_score,g-r_pos_mean,g-r_neg_mean,g-r_mean_diff,g-r_mannwhitneyu_stat,g-r_mannwhitneyu_pval,g-r_wasserstein_distance,g-r_mean_wasserstein_distance,g-r_wasserstein_distance_confidence_interval_lower,g-r_wasserstein_distance_confidence_interval_lower,g-r_laplace_smoothed_kld,g-r_label,g-r_score,g-i_pos_mean,g-i_neg_mean,g-i_mean_diff,g-i_mannwhitneyu_stat,g-i_mannwhitneyu_pval,g-i_wasserstein_distance,g-i_mean_wasserstein_distance,g-i_wasserstein_distance_confidence_interval_lower,g-i_wasserstein_distance_confidence_interval_lower,g-i_laplace_smoothed_kld,g-i_label,g-i_score,g-z_pos_mean,g-z_neg_mean,g-z_mean_diff,g-z_mannwhitneyu_stat,g-z_mannwhitneyu_pval,g-z_wasserstein_distance,g-z_mean_wasserstein_distance,g-z_wasserstein_distance_confidence_interval_lower,g-z_wasserstein_distance_confidence_interval_lower,g-z_laplace_smoothed_kld,g-z_label,g-z_score,r-i_pos_mean,r-i_neg_mean,r-i_mean_diff,r-i_mannwhitneyu_stat,r-i_mannwhitneyu_pval,r-i_wasserstein_distance,r-i_mean_wasserstein_distance,r-i_wasserstein_distance_confidence_interval_lower,r-i_wasserstein_distance_confidence_interval_lower,r-i_laplace_smoothed_kld,r-i_label,r-i_score,r-z_pos_mean,r-z_neg_mean,r-z_mean_diff,r-z_mannwhitneyu_stat,r-z_mannwhitneyu_pval,r-z_wasserstein_distance,r-z_mean_wasserstein_distance,r-z_wasserstein_distance_confidence_interval_lower,r-z_wasserstein_distance_confidence_interval_lower,r-z_laplace_smoothed_kld,r-z_label,r-z_score,i-z_pos_mean,i-z_neg_mean,i-z_mean_diff,i-z_mannwhitneyu_stat,i-z_mannwhitneyu_pval,i-z_wasserstein_distance,i-z_mean_wasserstein_distance,i-z_wasserstein_distance_confidence_interval_lower,i-z_wasserstein_distance_confidence_interval_lower,i-z_laplace_smoothed_kld,i-z_label,i-z_score,total,score,GOFHER_label
NGC5964,ne,E,W,0.16735567415683492,0.1495011409556313,0.017854533201203615,878305.0,1.757284939601221e-05,0.01822436621843542,0.018408829200474812,0.01270016581166296,0.024281571563188064,0.13674062504947573,W,-1,0.1560430191817732,0.1339029610559115,0.0221400581258617,902172.0,2.2241465822005082e-08,0.022425820241279835,0.022750193291664403,0.016878667995308745,0.02892802042525362,0.14664155904571252,W,-1,0.16140194206281033,0.13312060163215458,0.02828134043065575,913047.0,6.174989694240297e-10,0.028430872161938243,0.028575992209486895,0.0220578218816495,0.03576194163109887,0.14657404489882017,W,-1,0.137234774986933,0.10702619848328794,0.03020857650364507,918761.0,8.187826408460552e-11,0.030208576503645047,0.030203261872018636,0.023215450572714742,0.037212767634112846,0.16248728746839386,W,-1,-0.011312654975061709,-0.015598179899719788,0.00428552492465808,890446.0,7.235121099988076e-07,0.004535044096202381,0.004514416862461863,0.002945369886926168,0.00594108076735164,0.09298729503720307,W,-1,-0.00595373209402458,-0.016380539323476738,0.010426807229452158,953126.0,5.821556321641733e-17,0.010426807229452157,0.010386574646285967,0.00827456382686477,0.012374520813842214,0.24321109323301335,W,-1,-0.030120899169901943,-0.04247494247234336,0.012354043302441418,936223.5,9.462462376790695e-14,0.012354043302441414,0.012397000206565433,0.009842866549533804,0.015142325888925324,0.17351542448179913,W,-1,0.005358922881037129,-0.0007823594237569484,0.006141282304794078,903149.0,1.6345466028839564e-08,0.006165123186354463,0.006173299854442241,0.00467941343939585,0.007776982807175476,0.19027353110132075,W,-1,-0.018808244194840232,-0.02687676257262357,0.008068518377783336,899646.0,4.869304816639811e-08,0.008068518377783333,0.008014853160005058,0.00571487112697195,0.01053758570986593,0.1689365646718301,W,-1,-0.02416716707587736,-0.02609440314886662,0.0019272360729892593,831275.0,0.08323453950318226,0.0022136176498397794,0.002423985981482894,0.0012620611688584278,0.003995301591306869,0.0196090704769942,W,-1,-10,-1,W
NGC5971,ne,NE,SW,0.06512789863087091,0.07005655874371049,-0.004928660112839572,273560.0,0.04619089813108934,0.004965072511862685,0.005298699961789534,0.002874122280107354,0.008126007609746421,0.11544606866179871,NE,1,0.07393603135023716,0.07932347206299316,-0.005387440712756,276912.0,0.10875537202271313,0.005433955911766448,0.005890093136980345,0.0033997432195815914,0.009067535528345716,0.11779394953479096,NE,1,0.08050887021286392,0.08681055619521869,-0.006301685982354768,278230.0,0.14691040842528164,0.00631530256600564,0.006736093421603192,0.003704962736477898,0.01051802711449631,0.08977288101812268,NE,1,0.07782502191230771,0.08526180089398924,-0.007436778981681533,278950.0,0.17168909678840805,0.007510952258884735,0.008084106759718775,0.004398447865331041,0.012440934895843437,0.17272751731823094,NE,1,0.008808132719366247,0.00926691331928264,-0.00045878059991639325,292001.0,0.8800568676901487,0.0008309615927913275,0.0009897227418073612,0.0005362224159691962,0.0015594521532701505,0.04941526234966685,NE,1,0.015380971581993013,0.016753997451508174,-0.0013730258695151612,281563.0,0.2878232718347684,0.001528474035219144,0.0017741396189860938,0.0008960766161233305,0.0030626402806245984,0.06746425723976394,NE,1,0.012697123281436804,0.01520524215027874,-0.002508118868841936,284198.0,0.4493718267137786,0.002878614462422188,0.0030760185211250904,0.0015095310350073717,0.0051552796363344205,0.07797832458889549,NE,1,0.006572838862626765,0.007487084132225535,-0.0009142452695987697,271406.0,0.024822664294452616,0.0009175110517600704,0.001055142436230358,0.0005411368490459737,0.00186118489996121,0.048775592836680606,NE,1,0.0038889905620705535,0.0059383288309961015,-0.002049338268925548,278873.0,0.16889858636396915,0.002267042011859975,0.0023209655315802502,0.0010844105342330487,0.0038547504421387363,0.07485253992098401,NE,1,-0.002683848300556211,-0.001548755301229434,-0.001135092999326777,283446.0,0.3987146305526258,0.0013284256519958324,0.001408474791631754,0.0007359402440907112,0.002167517126718463,0.03358424551271355,NE,1,10,1,NE
NGC6004,n,N,S,0.04777239758522371,0.04574096797806469,0.0020314296071590188,3755977.0,0.00828316942134002,0.002080351458705587,0.002209682566617996,0.0011563339120105197,0.0033957055686278546,0.06156111811464623,S,-1,0.04850811676091524,0.04777289891922254,0.000735217841692698,3599222.0,0.9056950494265632,0.001688986702861567,0.001983419518606587,0.0012236989804282874,0.0028251128242160247,0.04969860771853945,S,-1,0.05095483420052112,0.050619547408357904,0.0003352867921632141,3557226.0,0.3911276751532543,0.001925912747848227,0.002193121787052106,0.0013306830045460311,0.0031328810007529174,0.04238479991127842,S,-1,0.034658661162587236,0.0352963846917702,-0.0006377235291829611,3500629.0,0.06378973653993562,0.0024965605927584904,0.002637858617016499,0.0015946823984325056,0.003845506553674138,0.05858200950162552,N,1,0.0007357191756915193,0.002031930941157847,-0.0012962117654663277,2951892.0,1.1601465912154271e-30,0.001949100931253479,0.0019617455706863254,0.0017070887306599957,0.002217293770913889,0.12037231258375666,N,1,0.0031824366152974075,0.004878579430293209,-0.0016961428149958016,2909878.0,1.6695954294148178e-34,0.0026170464706417994,0.002619838740266115,0.00227920333654146,0.002956105085823101,0.15751685865627116,N,1,-0.013113736422636477,-0.010444583286294494,-0.0026691531363419833,2982227.0,4.919147862885216e-28,0.0032208576969814514,0.0032390091169873223,0.002694865449521569,0.0037757024882080223,0.1260639010925606,N,1,0.002446717439605888,0.002846648489135362,-0.0003999310495294739,3296981.0,5.396473084123616e-08,0.000589746406792933,0.0006054761928667381,0.00043024880077886373,0.0007760829822188519,0.041400299187679665,N,1,-0.013849455598327998,-0.012476514227452338,-0.0013729413708756608,3185324.0,1.3332121307133808e-13,0.0016417662218035892,0.0016652424944148371,0.0012730867059343933,0.0020586977745111847,0.04621413851075081,N,1,-0.016296173037933886,-0.015323162716587702,-0.0009730103213461839,3272107.0,4.215851850856888e-09,0.0011808152789588935,0.0012047887354929758,0.0008594039975331063,0.0015380584414877248,0.0374567884787645,N,1,4,1,N
NGC6032,se,W,E,0.02620108603165559,0.0270063008601582,-0.0008052148285026088,698978.0,0.11358084465899516,0.001680108553989429,0.0022092359634724927,0.0012895147605567966,0.0034904215640876295,0.16583415514044822,W,-1,0.02991663907820231,0.029748476211965618,0.00016816286623669296,700742.0,0.13913401596435265,0.0031185672295602294,0.003323948665933086,0.00217234122185204,0.004683228174559208,0.12403685698038372,E,1,0.03037793244012596,0.029812027355895717,0.0005659050842302428,700932.0,0.1421315054173281,0.003906561811842898,0.004034201324869549,0.0027271259461005737,0.005397755652736814,0.09332341734230287,E,1,0.026478576252005885,0.025722400636439442,0.0007561756155664429,699339.0,0.11848470138231948,0.004324589420049464,0.004533325173516458,0.002968250378545906,0.00616665696423352,0.1378851933200192,E,1,0.0037155530465467234,0.0027421753518074173,0.0009733776947393061,744166.0,0.2876555726084936,0.0011183643440859934,0.0011829552676059993,0.0008674344515422498,0.0015328696883944151,0.11136765433726589,E,1,0.004176846408470374,0.0028057264957375154,0.001371119912732859,735817.0,0.56565198885474,0.0017445694227190304,0.0017899879021698352,0.0013377438526709158,0.002316116159479956,0.16335037934119256,E,1,0.00027749022035029674,-0.0012839002237187574,0.0015613904440690543,720009.0,0.7255947544211311,0.0026482399471368075,0.002680685335084312,0.002064971969157883,0.0033026233007584656,0.12866386627944065,E,1,0.00046129336192365016,6.35511439300984e-05,0.0003977422179935518,743926.0,0.2940734928336465,0.0004020563289351559,0.00045019759027271097,0.00027698214933550555,0.0006498549582581326,0.07243374691539466,E,1,-0.003438062826196427,-0.004026075575526174,0.0005880127493297473,726773.0,0.9641357029863246,0.0008819602283895257,0.0009838400955871618,0.0005029668542477811,0.001485876545359804,0.046392658060976893,E,1,-0.0038993561881200773,-0.004089626719456272,0.00019027053133619486,737600.0,0.4972286556119083,0.0003524689063400154,0.0005534783465011099,0.00032426699648967737,0.0009260579196919683,0.07540272962541537,E,1,8,1,E
NGC6060,ne,N,S,0.13404261513931875,0.13913203962080484,-0.005089424481486082,1967674.0,0.0642722978201141,0.0061674245335746995,0.006475019063569247,0.004002568371010049,0.009637014890527833,0.12870439068283077,N,1,0.15160893842413203,0.16406459484392963,-0.012455656419797595,1830030.0,2.5614456706787227e-08,0.012463494682997072,0.012578895893067696,0.00864862549504603,0.016551337731698673,0.11062611773649887,N,1,0.15165103074795844,0.16835326476758905,-0.016702234019630613,1754626.0,2.821715103772405e-14,0.016702234019630613,0.016710584080236325,0.012755937385385713,0.02083480415115267,0.11390892521125001,N,1,0.14086555612994994,0.1606744961126821,-0.01980893998273217,1712255.0,2.114855724900369e-18,0.019808939982732192,0.01980537363461964,0.01565636474060762,0.023750437823779957,0.13962597088197162,N,1,0.01756632328481326,0.02493255522312478,-0.00736623193831152,1323667.0,1.423924807751487e-82,0.00736623193831152,0.007340216865183215,0.0066365395487112434,0.008094143082625098,0.214189669170867,N,1,0.017608415608639676,0.02922122514678419,-0.011612809538144513,1184429.0,3.586558075172579e-117,0.01161280953814451,0.011609133768871708,0.010569796383973252,0.012627869869317259,0.46030853120716214,N,1,0.006822940990631185,0.021542456491877277,-0.014719515501246092,1152833.0,7.074511168688276e-126,0.014723315387285602,0.014709327227870073,0.0134233657335759,0.015904282623606072,0.6177750929529502,N,1,4.209232382641459e-05,0.004288669923659405,-0.00424657759983299,1223501.0,7.630283659418948e-107,0.004260370835450703,0.004271640955443793,0.003850966123317233,0.004700660489163709,0.39100072264154606,N,1,-0.010743382294182077,-0.0033900987312475033,-0.007353283562934574,1233074.0,2.1842330682917664e-104,0.007381253509762354,0.0074053902653840025,0.006698597173321041,0.00809038927663699,0.4585814981237308,N,1,-0.010785474618008491,-0.00767876865490691,-0.0031067059631015815,1532037.0,3.0466277749300904e-42,0.0031881787820310613,0.003179695746565018,0.002753501316624188,0.0036015780982601715,0.16664657150732454,N,1,10,1,N
NGC6063,ne,NE,SW,0.20307099609868498,0.19734245191464259,0.0057285441840423945,1452987.0,0.13722095688213712,0.00636043536237956,0.007280751335969073,0.004142314611112199,0.011344976251909021,0.07253644613187116,SW,-1,0.2205397351610693,0.21981468925459813,0.0007250459064711834,1389563.0,0.4415697640740427,0.006879504304318643,0.007841917650425599,0.005026970862019707,0.010903545667013577,0.07487017222223372,SW,-1,0.2221802093908745,0.22421280747513858,-0.0020325980842640923,1362972.0,0.08628897406817748,0.00926701481400833,0.00977358890623345,0.00627855240698866,0.013266586855856617,0.06381659565744054,NE,1,0.21216814112819812,0.2184421912419101,-0.0062740501137119875,1326192.0,0.0024990147728707205,0.011731246476649694,0.012532885727384596,0.008585207068883901,0.017002523442932602,0.08624347540003406,NE,1,0.01746873906238437,0.022472237339955577,-0.005003498277571208,1166176.0,2.914066010997622e-18,0.005071915665817252,0.005232723629537033,0.004028733569325488,0.006569361795158509,0.0624977549951034,NE,1,0.01910921329218951,0.02687035556049605,-0.007761142268306542,1039147.0,5.6743802772369584e-40,0.008983595626193958,0.009034365717925614,0.007893853466358394,0.010189648082954412,0.21189112582092084,NE,1,0.009097145029513209,0.02109973932726753,-0.01200259429775432,1010773.0,5.0293166635109344e-46,0.012869151557034312,0.012944959516734801,0.01129865475278394,0.014536776929789661,0.34400552287344804,NE,1,0.001640474229805138,0.004398118220540477,-0.002757643990735339,1202046.0,1.0148106862348973e-13,0.0028494720703082324,0.003025612203017383,0.002266840082730424,0.003861853688216135,0.050171253995188125,NE,1,-0.00837159403287116,-0.0013724980126880461,-0.006999096020183114,1140677.0,6.477063067066209e-22,0.007058154660079001,0.00715044567747942,0.0055982633672353645,0.008506459421159858,0.09280907767643799,NE,1,-0.010012068262676298,-0.005770616233228522,-0.004241452029447776,1236807.0,5.553225676538216e-10,0.004285867611612643,0.00440104332926574,0.0031949520504394465,0.005702355854597034,0.04037276963437722,NE,1,6,1,NE
NGC6154,se,NE,SW,0.0924929554943835,0.09567253004256379,-0.0031795745481802973,174920.0,0.15352255182171487,0.003316200957180687,0.004119282130906407,0.002127108447066827,0.007277736168840145,0.1977755415817486,NE,0,0.10084426345522968,0.10265275143172457,-0.0018084879764948963,179419.0,0.4909650543932653,0.002351431374755213,0.003747678121907402,0.002173237147284643,0.006838079063573735,0.18188966535196427,NE,0,0.10490982214714903,0.1090241658585688,-0.004114343711419777,175504.0,0.18307498883342577,0.004133503931635673,0.005093105426739203,0.0026586955327493164,0.008906015683130273,0.21034101310239348,NE,0,0.10238725938676163,0.10794865493709845,-0.0055613955503368145,174605.0,0.13916700175881988,0.0055614363611992505,0.006260623344927334,0.0029661802055468063,0.011040622939508657,0.13982163611975437,NE,0,0.008351307960846181,0.006980221389160793,0.001371086571685388,190157.5,0.28301129665164637,0.0014626126724959349,0.0015384160645479847,0.0008609153483292178,0.0023221374625907996,0.08153589249202581,SW,0,0.01241686665276552,0.01335163581600503,-0.0009347691632395089,175442.0,0.17975079984456466,0.0009533367961646903,0.0012858539062100482,0.0007009608771716828,0.0023543743165722994,0.04129645941900942,NE,0,0.009894303892378126,0.01227612489453466,-0.002381821002156533,175437.0,0.17948468769722958,0.0025900873149373093,0.002891409590561089,0.0017758321873358694,0.004588326467659041,0.10054389280907393,NE,0,0.004065558691919339,0.006371414426844236,-0.002305855734924897,150919.0,8.0278672800812e-08,0.002305855734924897,0.0023095505082123663,0.0015875190979339367,0.003060532573064436,0.11478386928876724,NE,0,0.0015429959315319461,0.00529590350537387,-0.0037529075738419234,163885.0,0.0012020980600021094,0.0037529075738419217,0.0037348013521131826,0.0024011717594126544,0.0050990215069709076,0.10656677605831066,NE,0,-0.0025225627603873927,-0.001075510921470368,-0.0014470518389170248,174980.0,0.15638029524201666,0.0014640162966064235,0.0015767138816967694,0.0010151577701519915,0.002289530850758751,0.054238233886439474,NE,0,0,0,NE
NGC6155,nw,NE,SW,0.047311470540485394,0.0422823881386426,0.005029082401842792,1345189.0,7.959841235665287e-07,0.010523952990653288,0.010700277424788926,0.008582030054553026,0.012978767813239459,0.1693045352377477,SW,0,0.061636785364039035,0.046157223603999195,0.01547956176003984,1446773.0,3.117891756975989e-19,0.02028658917846004,0.020549111295082648,0.017537831217040927,0.023572565861461343,0.3364419524538538,SW,0,0.06236123439359258,0.04266979803728109,0.019691436356311487,1461282.0,1.4311941621418504e-21,0.025161042672356103,0.025539071165575834,0.021703062796130764,0.029148734215298067,0.23485431035550144,SW,0,0.06845677101284717,0.04348489154455144,0.024971879468295724,1506708.0,8.213262482953812e-30,0.029381999664581857,0.02968871592193821,0.025711108334695247,0.03335823272982276,0.2566126396128751,SW,0,0.014325314823553644,0.003874835465356592,0.010450479358197052,1596481.0,3.2543604812197003e-50,0.010458426009188414,0.010532637380422873,0.009269770865178167,0.011794943258063803,1.4323474584209093,SW,0,0.01504976385310719,0.0003874098986384883,0.014662353954468701,1546394.0,3.7168452438867206e-38,0.01509358589549808,0.01520507337592655,0.01306269307145033,0.017399337610707104,0.4506512944313423,SW,0,0.021145300472361774,0.001202503405908849,0.019942797066452925,1632388.0,6.589866134899507e-60,0.020341954161339434,0.020399313494065617,0.018227131993019337,0.02265603776393874,0.8759385268516091,SW,0,0.0007244490295535471,-0.0034874255667181027,0.00421187459627165,1462171.0,1.0181461570235115e-21,0.004944128678715222,0.005030475704193744,0.004142533017896733,0.005975084058509232,0.15507422673334748,SW,0,0.006819985648808129,-0.0026723320594477435,0.009492317708255872,1638185.0,1.4848085775311007e-61,0.010183571312713514,0.010227115795459717,0.009178112473501667,0.011358004501398917,0.27014327028582513,SW,0,0.006095536619254583,0.0008150935072703612,0.0052804431119842215,1582061.0,1.4408165480827549e-46,0.0052804431119842215,0.0052613980976594695,0.004556679676248839,0.006001206646225162,0.15059117780072206,SW,0,0,0,SW
NGC628,e,NW,SE,-0.04989191823772132,-0.03618106457064461,-0.013710853667076715,549145.0,3.192212522384544e-05,0.013710854650447666,0.013839445766671758,0.008044074979691344,0.019346576949151362,0.05684255985746335,NW,-1,-0.04028965389907849,-0.024196804834911316,-0.01609284906416717,526928.0,1.7152195592303203e-08,0.016092849064167174,0.01609002355181881,0.010429155420326179,0.02205553573189234,0.15476171311396514,NW,-1,-0.028046998284823512,-0.008861889204212183,-0.01918510908061133,499838.0,9.904072854243316e-14,0.019185109080611332,0.01918647452576581,0.014041730018970694,0.024254903565516916,0.15196622054141812,NW,-1,-0.04426765685177662,-0.022865021967932102,-0.021402634883844515,495944.0,1.345426473693026e-14,0.02140263488384452,0.021492760045664548,0.015796440584600585,0.027397144511494564,0.19703183143593545,NW,-1,0.009602264338642835,0.011984259735733289,-0.002381995397090454,587027.0,0.10160774450607148,0.0023965487391301604,0.0025389972540862697,0.0014853831118315133,0.003808957725053621,0.07323330965675585,NW,-1,0.021844919952897807,0.02731917536643242,-0.005474255413534614,519044.0,7.118373457866915e-10,0.005479823646082897,0.005604125333964357,0.0038396216784991662,0.007691267592784717,0.1423496240195152,NW,-1,0.005624261385944704,0.013316042602712505,-0.007691781216767801,511219.0,2.318326761326049e-11,0.007691781216767808,0.007662227676761773,0.005419291740997337,0.01022752603575347,0.12907843256551318,NW,-1,0.012242655614254971,0.015334915630699131,-0.0030922600164441597,505994.0,2.031460100508317e-12,0.0031150298385540518,0.0033166939547974303,0.0024421510325782748,0.004408715760367974,0.12273923719260064,NW,-1,-0.003978002952698129,0.0013317828669792142,-0.005309785819677343,486355.0,7.436791463538135e-17,0.0053097858196773495,0.00531042804800918,0.004014804527096946,0.006786019204397793,0.16566002227212404,NW,-1,-0.0162206585669531,-0.014003132763719919,-0.002217525803233183,536352.0,5.413003600809349e-07,0.0023770688328166112,0.0024413029629619426,0.0016409763936059481,0.003369315573946914,0.07159809995795705,NW,-1,-10,-1,NW
NGC6301,ne,N,S,0.1369941909049837,0.14135115815709604,-0.004356967252112348,2839185.0,0.12388009767171994,0.00610045736097041,0.006731760807843043,0.004312912549998885,0.009466879369702794,0.06772233693169782,N,1,0.1468726231400886,0.15280474371277866,-0.005932120572690075,2800529.0,0.019442060543389532,0.00844679866578044,0.008807908243155967,0.005763244788753187,0.011811701626162375,0.08733005312510918,N,1,0.15114671510428648,0.15759346902172044,-0.006446753917433962,2789075.0,0.010068368781337747,0.009422889598338063,0.009821159602992981,0.006832340131495764,0.012906966522616678,0.09552737958188169,N,1,0.14354151339463309,0.152799672631837,-0.009258159237203911,2727149.0,0.0001170335185016768,0.011242444875326297,0.011509240471477371,0.0081491160081901,0.015193559654409392,0.07067489628824852,N,1,0.009878432235104859,0.011453585555682594,-0.0015751533205777355,2710521.0,2.721139727379548e-05,0.0018164300865363826,0.0019171416144411722,0.001344372788653275,0.00252563077055227,0.040891442378445504,N,1,0.01415252419930276,0.01624231086462439,-0.002089786665321629,2682195.0,1.7480024579046635e-06,0.0025865808764037102,0.0026489840038803236,0.001985428012799414,0.0033513922111172286,0.04196403925947256,N,1,0.006547322489649372,0.011448514474740957,-0.004901191985091585,2531519.0,2.972345611996141e-15,0.004970378032965296,0.0050844902480899415,0.003977785835084426,0.006240188309838539,0.06328593479835662,N,1,0.0042740919641979,0.004788725308941799,-0.0005146333447438988,2873765.0,0.4095959999450617,0.0005455797826732824,0.0006591141190059292,0.00040309419528424846,0.0010478843948158482,0.00813677592241386,N,1,-0.0033311097454554873,-5.071080941638157e-06,-0.0033260386645138492,2573414.0,2.1114147148084402e-12,0.003326038664513848,0.0033753536630449074,0.0024994563267528125,0.004234346450337732,0.04319966018310513,N,1,-0.007605201709653387,-0.0047937963898834375,-0.0028114053197699496,2588446.0,1.8613314926020793e-11,0.002811406864528088,0.002816745301172152,0.0020502760501244013,0.0035547586835920496,0.02920633306960243,N,1,10,1,N
NGC6478,nw,NW,SE,0.023028008956234552,0.024830359631979323,-0.0018023506757447703,598757.0,0.001866073063881449,0.002669676243207051,0.0027668699936479716,0.001926010331833862,0.0036496628916760283,0.20354331912229023,NW,1,0.031064513359829883,0.03192139340182141,-0.0008568800419915257,561033.0,3.443403374091339e-08,0.005113309974631192,0.005212209234228052,0.004017350340490356,0.006426288620488429,0.21828925441609145,NW,1,0.025310616361214525,0.027175259030859104,-0.001864642669644579,566377.0,2.2627181038877375e-07,0.00611913823066388,0.006239019965254654,0.004791331881531959,0.008078776605504477,0.33518780332354847,NW,1,0.008192750651687845,0.013009413252492805,-0.004816662600804961,600055.0,0.002462134327033946,0.006234039397710517,0.0064164070559884455,0.003556673877115947,0.009844589084325448,0.197745990470932,NW,1,0.00803650440359533,0.007091033769842089,0.0009454706337532421,459002.0,2.5934612212541337e-33,0.004073119201104274,0.004096696308293254,0.003176214644479421,0.0051486032229781905,0.35268784889348626,SE,-1,0.0022826074049799674,0.002344899398879783,-6.229199389981566e-05,469367.0,6.259280262764602e-30,0.005160633894865482,0.005221460629936142,0.004112260387296527,0.006405194844313004,0.504207173807917,NW,1,-0.014835258304546711,-0.01182094637948652,-0.003014311925060192,599392.0,0.0021387909528475047,0.004145287095702322,0.004315063074118351,0.00223077397555891,0.007177994093413669,0.23947739015430766,NW,1,-0.005753896998615363,-0.004746134370962307,-0.001007762627653056,637306.0,0.5146357130776469,0.001168258949786483,0.0012326154176525647,0.0005602988504284675,0.0020637641382756015,0.1521388443631298,NW,1,-0.022871762708142042,-0.018911980149328607,-0.003959782558813435,635467.0,0.4419228891447099,0.003999959879583526,0.004210848627829947,0.0017510752114883448,0.00705418788272468,0.07714591683016997,NW,1,-0.017117865709526673,-0.014165845778366305,-0.0029520199311603677,641844.0,0.7172415501158115,0.003073123806445004,0.0032917775607937995,0.0013933427744013862,0.00562764397133581,0.07882082860247457,NW,1,8,1,NW
NGC6497,sw,NE,SW,0.05270130734641386,0.05267013366509834,3.1173681315520285e-05,452858.0,0.893021912571583,0.0009015335746008317,0.0016438226114386043,0.0009986133267071873,0.00263381265384143,0.11991903139482367,SW,1,0.06014901751383207,0.05771637555733529,0.002432641956496784,477252.0,0.02965876357232943,0.0025423639886790737,0.0027813469658427383,0.0014083111520594373,0.004624117985423376,0.10238542554479935,SW,1,0.06344657944844193,0.060936762856477214,0.0025098165919647114,479800.0,0.01695352760567444,0.002966507733720907,0.0032323382053231634,0.0016254487762669314,0.005269729330255748,0.1314450673762857,SW,1,0.060575531567039986,0.05691303459784282,0.003662496969197168,487237.0,0.0026151398626927578,0.003750077234782186,0.00395389077461411,0.0019492369405314334,0.006115653669276795,0.11379458252228898,SW,1,0.007447710167418219,0.005046241892236932,0.002401468275181287,522441.0,2.6183214967626924e-09,0.002434663436296376,0.0024520421886832424,0.0016825884287716233,0.0032287159429491142,0.20812899521929626,SW,1,0.01074527210202807,0.008266629191378865,0.002478642910649205,512074.0,3.640090699043702e-07,0.002481897300196858,0.002522229423064425,0.001433878144747128,0.0037413985742147295,0.14374816959097114,SW,1,0.007874224220626128,0.004242900932744468,0.00363132328788166,531029.0,2.5210945804026004e-11,0.0036313232878816605,0.0036582645652359197,0.0023310628611177943,0.005159075588661994,0.15737000340396504,SW,1,0.0032975619346098523,0.0032203872991419316,7.717463546792064e-05,481890.0,0.01039196685691375,0.000675316466181749,0.0008024012282657174,0.0004935407009489021,0.0011900244369900813,0.07291918958164892,SW,1,0.00042651405320790983,-0.0008033409594924656,0.0012298550127003754,523496.0,1.5209360545961808e-09,0.0014153251902952286,0.0015296540217330566,0.0010278075775544651,0.0021365674038501645,0.09120960720562146,SW,1,-0.002871047881401942,-0.004023728258634398,0.0011526803772324555,528877.0,8.461610340889344e-11,0.0011746348903641985,0.0011976407200657516,0.0008737404730558007,0.0015234423613803665,0.12331301291144002,SW,1,10,1,SW
