name,paper_label,pos_label,neg_label,g-r_pos_mean,g-r_neg_mean,g-r_mean_diff,g-r_ks_stat,g-r_ks_pval,g-r_label,g-r_score,g-i_pos_mean,g-i_neg_mean,g-i_mean_diff,g-i_ks_stat,g-i_ks_pval,g-i_label,g-i_score,g-z_pos_mean,g-z_neg_mean,g-z_mean_diff,g-z_ks_stat,g-z_ks_pval,g-z_label,g-z_score,g-y_pos_mean,g-y_neg_mean,g-y_mean_diff,g-y_ks_stat,g-y_ks_pval,g-y_label,g-y_score,r-i_pos_mean,r-i_neg_mean,r-i_mean_diff,r-i_ks_stat,r-i_ks_pval,r-i_label,r-i_score,r-z_pos_mean,r-z_neg_mean,r-z_mean_diff,r-z_ks_stat,r-z_ks_pval,r-z_label,r-z_score,r-y_pos_mean,r-y_neg_mean,r-y_mean_diff,r-y_ks_stat,r-y_ks_pval,r-y_label,r-y_score,i-z_pos_mean,i-z_neg_mean,i-z_mean_diff,i-z_ks_stat,i-z_ks_pval,i-z_label,i-z_score,i-y_pos_mean,i-y_neg_mean,i-y_mean_diff,i-y_ks_stat,i-y_ks_pval,i-y_label,i-y_score,z-y_pos_mean,z-y_neg_mean,z-y_mean_diff,z-y_ks_stat,z-y_ks_pval,z-y_label,z-y_score,total,score
NGC210,E,E,W,0.003934926305129987,0.008587377427476695,-0.004652451122346708,0.3691054857647876,8.827845504917458e-14,E,1,0.014375142785350315,0.022284047563882966,-0.007908904778532651,0.23647497001451928,7.512117491378194e-06,E,1,0.02737492283252941,0.035523030211472614,-0.008148107378943205,0.1813016854996528,0.001269850005554239,E,1,0.027145992624827427,0.03580679014067676,-0.008660797515849333,0.22210298171411738,3.11171640429227e-05,E,1,0.010440216480220327,0.013696670136406264,-0.0032564536561859366,0.1586389748121962,0.007093165491182224,E,1,0.02343999652739942,0.026935652783995914,-0.003495656256596494,0.12646508006649412,0.05412070690291018,E,1,0.02321106631969744,0.02721941271320007,-0.004008346393502629,0.15382025545525324,0.00985268052622907,E,1,0.012999780047179093,0.013238982647589652,-0.00023920260041055894,0.07103928624034678,0.6045233794038897,E,1,0.012770849839477115,0.0135227425767938,-0.0007518927373166839,0.09001956947162426,0.3111371593961536,E,1,-0.00022893020770197825,0.00028375992920414653,-0.0005126901369061248,0.13166256339035834,0.04028336204450882,E,1,10,1
NGC2268,S,N,S,0.008401147050905715,0.002672348199336896,0.005728798851568819,0.37648790200406873,9.369455172371784e-20,S,1,0.02260268444712995,0.011905821986841494,0.010696862460288455,0.45561182530407307,5.0471815950128216e-29,S,1,0.02332348043871701,0.009035988891121902,0.01428749154759511,0.4719516945851188,3.29246450140234e-31,S,1,0.026793463599733048,0.010652825451849366,0.016140638147883683,0.48855127039778384,1.7357977439391876e-33,S,1,0.014201537396224229,0.009233473787504599,0.00496806360871963,0.4381032766307406,7.44310449179829e-27,S,1,0.014922333387811295,0.006363640691785008,0.008558692696026287,0.5203653205211445,2.874394987103108e-38,S,1,0.01839231654882733,0.00798047725251247,0.010411839296314859,0.5401463013461455,2.2614091375389943e-41,S,1,0.0007207959915870637,-0.0028698330957195894,0.003590629087306653,0.24953469246418214,8.172940640882137e-09,S,1,0.0041907791526031,-0.0012529965349921273,0.005443775687595227,0.4747868242219625,1.1925254201993355e-31,S,1,0.0034699831610160367,0.001616836560727462,0.0018531466002885747,0.281370384798511,4.061367603204378e-11,S,1,10,1
NGC255,NW,NW,SE,-0.024279783885082996,-0.02533557145819701,0.0010557875731140136,0.047353328683251955,0.918926536996453,SE,-1,-0.024662541205430964,-0.024940771307133767,0.00027823010170280327,0.11147795086414013,0.07647557996714854,SE,-1,-0.032217004525400376,-0.034106410950617526,0.0018894064252171494,0.11122994652406418,0.0775322630574857,SE,-1,-0.0395221747606595,-0.03968669379178099,0.0001645190311214892,0.07571882507943889,0.4325964041800592,SE,-1,-0.00038275732034796995,0.00039480015106324156,-0.0007775574714112115,0.10144927536231885,0.13233866795097182,NW,1,-0.007937220640317382,-0.008770839492420518,0.0008336188521031358,0.10388281794931412,0.11705109542244894,SE,-1,-0.015242390875576503,-0.014351122333583977,-0.0008912685419925261,0.08411997209951175,0.3066956358933447,NW,1,-0.007554463319969412,-0.00916563964348376,0.0016111763235143487,0.1533906843369759,0.004360369323573466,SE,-1,-0.014859633555228532,-0.014745922484647218,-0.00011371107058131408,0.048221343873517786,0.9099204149263624,NW,1,-0.007305170235259121,-0.005580282841163459,-0.001724887394095662,0.09425714950011625,0.19087907558609443,NW,1,-2,-1
NGC2713,N,NE,SW,0.004636278882410304,0.012212499131056083,-0.007576220248645778,0.3639672227963975,4.477606299836679e-31,NE,1,0.007178667598586274,0.018090375164122017,-0.010911707565535743,0.36394876716373836,4.553522304244238e-31,NE,1,0.01467209669564518,0.028254551601013582,-0.013582454905368403,0.3062416949653034,5.589764384303971e-22,NE,1,0.011470699077084989,0.026009202051187487,-0.014538502974102498,0.34087922633987894,3.131788014225608e-27,NE,1,0.0025423887161759697,0.0058778760330659326,-0.003335487316889963,0.3233500664402776,1.5965563421394074e-24,NE,1,0.010035817813234874,0.016042052469957498,-0.006006234656722623,0.2677026428465968,7.58227451237017e-17,NE,1,0.006834420194674683,0.013796702920131403,-0.006962282725456719,0.308090949357744,2.9825831782197596e-22,NE,1,0.0074934290970589046,0.010164176436891563,-0.0026707473398326588,0.21588291746641075,4.6140991290057414e-11,NE,1,0.004292031478498714,0.007918826887065468,-0.0036267954085667546,0.27347556474235934,1.433999081503928e-17,NE,1,-0.003201397618560191,-0.0022453495498260946,-0.0009560480687340962,0.18502879078694817,3.112059596256566e-08,NE,1,10,1
NGC2748,SE,NW,SE,0.048094267799108754,0.024950383265442855,0.0231438845336659,0.40067963124957945,4.288129321839112e-28,SE,1,0.06649193794244765,0.025511772854168606,0.04098016508827904,0.5044882578561335,4.409949558447186e-45,SE,1,0.07900992193195923,0.025530627518595986,0.05347929441336324,0.4656079671623713,3.0854423442098314e-38,SE,1,0.08318871013869993,0.019296134358044705,0.06389257578065521,0.574550837763273,2.9217261756232406e-59,SE,1,0.0183976701433389,0.000561389588725752,0.01783628055461315,0.6239553192921069,4.266780125433502e-71,SE,1,0.030915654132850464,0.0005802442531531281,0.030335409879697336,0.5463024022609515,1.2349822864623545e-53,SE,1,0.03509444233959117,-0.005654248907398151,0.04074869124698932,0.6992934526613284,2.5351137917776205e-91,SE,1,0.012517983989511561,1.8854664427376314e-05,0.012499129325084185,0.4164659175021869,1.2591593134306533e-30,SE,1,0.016696772196252273,-0.006215638496123903,0.02291241069237618,0.6836552048987282,7.312856601695386e-87,SE,1,0.004178788206740712,-0.006234493160551278,0.01041328136729199,0.2811318215463293,7.458306823776873e-14,SE,1,10,1
NGC2815,E,NW,SE,0.039574284882569616,0.020315242025898808,0.019259042856670808,0.30268857356235995,1.8195226862148004e-21,SE,1,0.06488251278468335,0.03650254894283398,0.02837996384184937,0.27440253920836444,1.1482946542294588e-17,SE,1,0.07062636428469168,0.03804117149614711,0.032585192788544576,0.29544436146377895,1.8469674259930365e-20,SE,1,0.07805024452698013,0.042992469124742416,0.035057775402237715,0.2876587005227782,2.0833924968760437e-19,SE,1,0.025308227902113727,0.016187306916935176,0.009120920985178551,0.22318894697535474,8.51886051916572e-12,SE,1,0.03105207940212207,0.01772592947024831,0.013326149931873761,0.2785847647498133,3.486787152388133e-18,SE,1,0.0384759596444105,0.022677227098843608,0.015798732545566893,0.2808439133681852,1.7921146989660293e-18,SE,1,0.005743851500008347,0.0015386225533131368,0.00420522894669521,0.4037714712471994,2.7222348681205433e-38,SE,1,0.013167731742296778,0.006489920181908434,0.006677811560388344,0.36361090365944737,6.421178462684295e-31,SE,1,0.007423880242288433,0.004951297628595297,0.0024725826136931363,0.23088125466766243,1.349452676414714e-12,SE,1,10,1
NGC3003,N,N,S,0.0012721520287304717,0.0004941251614285766,0.0007780268673018951,0.07838251979740557,0.011563617102843865,S,-1,-0.016087751386807438,-0.014675843150678205,-0.0014119082361292324,0.0686855926354821,0.037857597195318296,N,1,-0.02593713386212605,-0.021174539535608716,-0.0047625943265173325,0.10900562632323871,9.376293843955996e-05,N,1,-0.03592131460615113,-0.026809065053544683,-0.00911224955260645,0.16447637763039386,2.979368550521233e-10,N,1,-0.01735990341553791,-0.01516996831210678,-0.0021899351034311287,0.10932729761027477,8.88609340855685e-05,N,1,-0.02720928589085652,-0.021668664697037293,-0.005540621193819227,0.15696681522031558,2.409318832413324e-09,N,1,-0.0371934666348816,-0.027303190214973256,-0.009890276419908344,0.1994537436689242,7.321817123529949e-15,N,1,-0.009849382475318613,-0.006498696384930512,-0.003350686090388101,0.2081271712811875,3.225816697979337e-16,N,1,-0.019833563219343694,-0.012133221902866477,-0.007700341316477217,0.27595302429495505,2.6197535957771508e-28,N,1,-0.00998418074402508,-0.005634525517935965,-0.0043496552260891145,0.18872454410405773,2.1780563984525683e-13,N,1,8,1
NGC3185,SW,NE,SW,0.0035841176357498373,0.0015483521409010944,0.002035765494848743,0.28378378378378377,1.2010724336373267e-09,SW,1,0.0034580879705915467,-0.0009022951777153802,0.004360383148306926,0.37394425675675674,1.6423991688523106e-16,SW,1,0.00047857598394867657,-0.004857747695868889,0.0053363236798175655,0.27401061776061775,4.946361189752899e-09,SW,1,0.0024990595597107206,-0.003483622288361041,0.005982681848071761,0.3521808638996139,9.064163405477288e-15,SW,1,-0.00012602966515829077,-0.0024506473186164746,0.002324617653458184,0.4102769063706564,5.125796261606399e-20,SW,1,-0.0031055416518011606,-0.006406099836769984,0.0033005581849688236,0.18062258687258687,0.0003676261645600335,SW,1,-0.001085058076039117,-0.005031974429262136,0.003946916353223019,0.2998612451737452,1.0415749986334813e-10,SW,1,-0.0029795119866428696,-0.00395545251815351,0.00097594053151064,0.07370596042471042,0.45483208609052694,SW,1,-0.0009590284108808261,-0.0025813271106456606,0.0016222986997648345,0.13659809362934364,0.0142557564952583,SW,1,0.0020204835757620435,0.001374125407507849,0.0006463581682541945,0.13806105212355213,0.012884394480656945,SW,1,10,1
NGC3200,N,E,W,0.00012522029106923767,0.003738137576479649,-0.0036129172854104112,0.4780062231004213,4.700694701211782e-62,E,0,0.0006974082220732557,0.006111931966942451,-0.005414523744869195,0.4528668279221885,1.68682527406022e-55,E,0,-0.0025208747821174214,0.004664461728507359,-0.007185336510624781,0.44230288783656413,9.185426533037207e-53,E,0,-0.0009287347886426089,0.007328667469639521,-0.00825740225828213,0.5059335218433096,1.3223922979807022e-69,E,0,0.0005721879310040178,0.002373794390462803,-0.0018016064594587851,0.2525920121736563,3.7623043536801073e-17,E,0,-0.0026460950731866596,0.0009263241520277109,-0.0035724192252143704,0.3130770279017477,2.909625463737903e-26,E,0,-0.0010539550797118466,0.0035905298931598727,-0.00464448497287172,0.3338841004326645,8.378294626185957e-30,E,0,-0.003218283004190677,-0.001447470238435092,-0.001770812765755585,0.20554117126017785,1.8054325279318605e-11,E,0,-0.0016261430107158649,0.0012167355026970704,-0.0028428785134129355,0.2939705197651575,3.985456064056265e-23,E,0,0.0015921399934748124,0.002664205741132162,-0.0010720657476573495,0.20334094186851998,3.078602462266647e-11,E,0,0,0
NGC3370,NE,NE,SW,0.012613942647675097,0.013546116773043224,-0.0009321741253681265,0.11394368437798282,0.005373208120771583,NE,1,0.019339197381977175,0.0201972399516689,-0.0008580425696917242,0.09443604836143811,0.034428727908852805,NE,1,0.023793675283524877,0.028628557414508992,-0.004834882130984115,0.15426642538975502,4.077345098007586e-05,NE,1,0.018114138919653265,0.02539966694385901,-0.0072855280242057445,0.19448973910276807,7.049756097413651e-08,NE,1,0.006725254734302077,0.006651123178625675,7.413155567640231e-05,0.049847876232898505,0.608815954363715,SW,-1,0.011179732635849779,0.015082440641465765,-0.0039027080056159864,0.20112651129494113,2.112217197123333e-08,NE,1,0.005500196271978167,0.01185355017081578,-0.006353353898837614,0.25930142379891824,1.0522149851040983e-13,NE,1,0.004454477901547701,0.008431317462840092,-0.00397683956129239,0.30206013363028955,1.570392796219807e-18,NE,1,-0.0012250584623239118,0.005202426992190108,-0.00642748545451402,0.32870167833280306,7.096412407297969e-22,NE,1,-0.005679536363871612,-0.0032288904706499837,-0.0024506458932216286,0.21296830257715557,2.0536398076537404e-09,NE,1,8,1
NGC3430,NW,NW,SE,0.01787142296348602,0.022493443856431605,-0.004622020892945583,0.13857301864934238,4.928032086021158e-06,NW,1,0.029788484657874464,0.037123588498872394,-0.00733510384099793,0.12561161211185062,4.9726235639770694e-05,NW,1,0.025922321949963596,0.03477054882369843,-0.008848226873734832,0.11949889830315971,0.00013546405506337258,NW,1,0.021790462836130245,0.0321204519130976,-0.010329989076967354,0.13028644117847488,2.222485755888243e-05,NW,1,0.011917061694388442,0.014630144642440791,-0.0027130829480523488,0.1736319651091475,3.2993587219455207e-09,NW,1,0.008050898986477572,0.012277104967266824,-0.004226205980789252,0.12104354541943983,0.00010564590367006052,NW,1,0.003919039872644222,0.009627008056665989,-0.005707968184021767,0.1484178724757513,7.491495763980393e-07,NW,1,-0.0038661627079108717,-0.002353039675173968,-0.0015131230327369038,0.0906844149649047,0.007781018394705858,NW,1,-0.007998021821744222,-0.005003136585774801,-0.002994885235969421,0.17891556686277627,8.720571535876991e-10,NW,1,-0.00413185911383335,-0.0026500969106008337,-0.001481762203232516,0.14275038048292937,2.2154472527161277e-06,NW,1,10,1
NGC3726,W,W,E,0.0025446930093782853,0.002232383410570368,0.0003123095988079171,0.128975855555025,3.054134316530769e-20,E,-1,0.0013096963675359753,0.001053702274892462,0.00025599409264351336,0.11050041659803841,5.382275551562248e-15,E,-1,0.0022524984019572413,0.0008854648712320225,0.0013670335307252187,0.17132976591643254,1.6752061563232449e-35,E,-1,-0.0031038825408175115,-0.004390703409956995,0.0012868208691394832,0.13624217839194766,1.4685052809675834e-22,E,-1,-0.0012349966418423097,-0.001178681135677906,-5.631550616440372e-05,0.046519220111303834,0.005181237326245514,W,1,-0.0002921946074210444,-0.0013469185393383458,0.0010547239319173014,0.20523811005592016,9.139052360719973e-51,E,-1,-0.005648575550195796,-0.006623086820527363,0.000974511270331567,0.11610718775132021,1.7151949246245815e-16,E,-1,0.0009428020344212655,-0.00016823740366043985,0.0011110394380817053,0.33021644856744464,2.0406068566092443e-132,E,-1,-0.004413578908353487,-0.005444405684849458,0.0010308267764959711,0.17410967929193893,1.3602949535630179e-36,E,-1,-0.005356380942774752,-0.005276168281189018,-8.021266158573463e-05,0.029895268379806505,0.16912994852551702,W,1,-6,-1
