name,paper_label,pos_label,neg_label,g-r_pos_mean,g-r_neg_mean,g-r_mean_diff,g-r_ks_stat,g-r_ks_pval,g-r_label,g-r_score,g-i_pos_mean,g-i_neg_mean,g-i_mean_diff,g-i_ks_stat,g-i_ks_pval,g-i_label,g-i_score,g-z_pos_mean,g-z_neg_mean,g-z_mean_diff,g-z_ks_stat,g-z_ks_pval,g-z_label,g-z_score,g-y_pos_mean,g-y_neg_mean,g-y_mean_diff,g-y_ks_stat,g-y_ks_pval,g-y_label,g-y_score,r-i_pos_mean,r-i_neg_mean,r-i_mean_diff,r-i_ks_stat,r-i_ks_pval,r-i_label,r-i_score,r-z_pos_mean,r-z_neg_mean,r-z_mean_diff,r-z_ks_stat,r-z_ks_pval,r-z_label,r-z_score,r-y_pos_mean,r-y_neg_mean,r-y_mean_diff,r-y_ks_stat,r-y_ks_pval,r-y_label,r-y_score,i-z_pos_mean,i-z_neg_mean,i-z_mean_diff,i-z_ks_stat,i-z_ks_pval,i-z_label,i-z_score,i-y_pos_mean,i-y_neg_mean,i-y_mean_diff,i-y_ks_stat,i-y_ks_pval,i-y_label,i-y_score,z-y_pos_mean,z-y_neg_mean,z-y_mean_diff,z-y_ks_stat,z-y_ks_pval,z-y_label,z-y_score,total,score,GOFHER_label,
NGC7631,NW,N,S,0.001995418726,0.01165451951,-0.009659100786,0.5327328548,6.91E-28,N,1,0.00381743087,0.01541110836,-0.01159367749,0.4799087995,1.63E-22,N,1,-0.001754505495,0.014773328,-0.01652783349,0.5497539392,7.85E-30,N,1,-0.008411574541,0.01248999741,-0.02090157196,0.6166869836,4.62E-38,N,1,0.001822012144,0.003756588848,-0.001934576704,0.3262449772,1.92E-10,N,1,-0.00374992422,0.003118808484,-0.006868732705,0.5037473475,7.29E-25,N,1,-0.01040699327,0.0008354779023,-0.01124247117,0.5740665493,1.12E-32,N,1,-0.005571936364,-0.0006377803638,-0.004934156,0.44972685,9.85E-20,N,1,-0.01222900541,-0.002921110946,-0.009307894465,0.5955347871,3.43E-35,N,1,-0.006657069047,-0.002283330582,-0.004373738465,0.4181227143,4.89E-17,N,1,10,1,N,108
NGC7738,NW,NW,SE,0.0116162225,0.01261019588,-0.0009939733852,0.08464341489,0.1575693957,NW,1,0.011614177,0.01314445098,-0.001530273984,0.09673781017,0.07350093415,NW,1,0.01156709252,0.01342979002,-0.001862697507,0.09043033142,0.110860417,NW,1,0.01371708793,0.01587952916,-0.002162441228,0.08789692868,0.1296315333,NW,1,-2.05E-06,0.0005342550984,-0.0005363005985,0.1258372375,0.007656077517,NW,1,-4.91E-05,0.0008195941417,-0.0008687241217,0.1493579733,0.0008054227464,NW,1,0.002100865434,0.003269333277,-0.001168467843,0.08983168489,0.118568925,NW,1,-4.71E-05,0.0002853390433,-0.0003324235233,0.0611313552,0.5151610804,NW,1,0.002102910934,0.002735078178,-0.0006321672443,0.0515790387,0.7273560594,NW,1,0.002149995414,0.002449739135,-0.000299743721,0.06887905605,0.3744342617,NW,1,10,1,NW,109
NGC7782,W,E,W,0.006498708041,0.004928663745,0.001570044296,0.2321108636,4.62E-11,W,1,0.01650883335,0.01333437645,0.003174456898,0.2010244989,2.18E-08,W,1,0.01785536762,0.01286854987,0.00498681775,0.2743825786,2.46E-15,W,1,0.0160405954,0.0104334686,0.005607126798,0.2789161099,7.86E-16,W,1,0.01001012531,0.008405712704,0.001604412602,0.1498292502,7.57E-05,W,1,0.01135665957,0.007939886121,0.003416773453,0.2923286315,2.29E-17,W,1,0.009541887356,0.005504804855,0.004037082501,0.3749319475,9.58E-29,W,1,0.001346534268,-0.0004658265833,0.001812360851,0.4592328632,3.66E-43,W,1,-0.0004682379498,-0.002900907849,0.002432669899,0.2898243009,4.24E-17,W,1,-0.001814772218,-0.002435081266,0.000620309048,0.08650829003,0.06217061422,W,1,10,1,W,110
NGC7787,S,N,S,0.01012712079,0.003725289782,0.006401831003,0.3821388578,6.09E-13,S,1,0.02283188329,0.01268608127,0.01014580202,0.2863381859,2.21E-07,S,1,0.01700832423,0.003281269379,0.01372705485,0.4131019037,4.83E-15,S,1,0.02289878162,0.007591306368,0.01530747526,0.3735722284,2.91E-12,S,1,0.01270476251,0.00896079149,0.00374397102,0.2422172452,2.40E-05,S,1,0.006881203441,-0.0004440204031,0.007325223844,0.3958566629,1.09E-13,S,1,0.01277166084,0.003866016585,0.008905644253,0.3173012318,6.41E-09,S,1,-0.005823559068,-0.009404811893,0.003581252824,0.148600224,0.02651120886,S,1,6.69E-05,-0.005094774904,0.005161673233,0.3052071669,2.92E-08,S,1,0.005890457397,0.004310036988,0.001580420409,0.1342105263,0.05836035557,S,1,10,1,S,111
NGC801,SW,NE,SW,0.02031471623,0.007942023041,0.01237269319,0.5219501296,2.04E-42,SW,1,0.02449080197,0.007505652995,0.01698514897,0.6236661006,8.93E-62,SW,1,0.02602599547,0.005914727718,0.02011126775,0.6593082492,1.14E-69,SW,1,0.02164857351,-0.001372337923,0.02302091144,0.668209849,1.56E-71,SW,1,0.004176085737,-0.0004363700461,0.004612455783,0.7101528287,3.75E-82,SW,1,0.005711279235,-0.002027295323,0.007738574559,0.7400661364,3.54E-90,SW,1,0.00133385728,-0.009314360965,0.01064821824,0.6953436411,2.30E-78,SW,1,0.001535193499,-0.001590925277,0.003126118776,0.5606220395,3.91E-49,SW,1,-0.002842228457,-0.008877990918,0.006035762462,0.5666994369,2.17E-50,SW,1,-0.004377421955,-0.007287065641,0.002909643686,0.3728662079,2.38E-21,SW,1,10,1,SW,112
NGC871,W,W,E,-0.04290078199,-0.06361515642,0.02071437443,0.2192288049,0.0244071974,E,-1,-0.0483283355,-0.06754850946,0.01922017396,0.1721144025,0.130649387,E,-1,-0.03492355931,-0.05931346107,0.02438990176,0.1731358529,0.1259505358,E,-1,-0.02957478555,-0.05207082441,0.02249603886,0.1731358529,0.1259505358,E,-1,-0.005427553511,-0.003933353033,-0.001494200478,0.1112104188,0.5757554843,W,1,0.007977222676,0.004301695348,0.003675527328,0.2999233912,0.000469928275,E,-1,0.01332599643,0.01154433201,0.001781664424,0.2110572012,0.02905662955,E,-1,0.01340477619,0.008235048382,0.005169727806,0.2452757916,0.006653449032,E,-1,0.01875354995,0.01547768504,0.003275864902,0.1626659857,0.1701727783,E,-1,0.005348773758,0.007242636663,-0.001893862904,0.1219356486,0.4611533438,W,1,-6,-1,E,113
NGC877,SW,NE,SW,0.02620887774,0.01615574123,0.01005313651,0.3782535298,1.51E-23,SW,1,0.03363258817,0.0201565073,0.01347608087,0.4141344383,2.73E-28,SW,1,0.03344084343,0.0180731573,0.01536768613,0.4555248619,2.25E-34,SW,1,0.02932610234,0.01280710602,0.01651899632,0.4552179251,2.25E-34,SW,1,0.007423710427,0.004000766069,0.003422944358,0.4578115408,8.38E-35,SW,1,0.007231965691,0.001917416068,0.005314549624,0.4882596685,9.88E-40,SW,1,0.003117224603,-0.00334863521,0.006465859814,0.3362645795,1.16E-18,SW,1,-0.000191744736,-0.002083350002,0.001891605266,0.3404235727,5.30E-19,SW,1,-0.004306485824,-0.00734940128,0.003042915456,0.2227440147,2.26E-08,SW,1,-0.004114741088,-0.005266051278,0.00115131019,0.117679558,0.01195108652,SW,1,10,1,SW,114
NGC949,SW,NE,SW,0.06985218697,0.03104617349,0.03880601348,0.4694198182,4.95E-14,SW,1,0.1067175238,0.05298626261,0.05373126116,0.3801481315,3.03E-09,SW,1,0.1148472095,0.04902070903,0.06582650044,0.4069128044,2.46E-10,SW,1,0.1375374922,0.05587968361,0.08165780861,0.4602177085,3.41E-13,SW,1,0.0368653368,0.02194008912,0.01492524768,0.3556839861,5.28E-08,SW,1,0.04499502251,0.01797453555,0.02702048696,0.3548423297,6.57E-08,SW,1,0.06768530526,0.02483351013,0.04285179513,0.4382785322,4.48E-12,SW,1,0.008129685704,-0.003965553574,0.01209523928,0.4068005835,2.46E-10,SW,1,0.03081996846,0.002893421006,0.02792654745,0.4386713051,3.30E-12,SW,1,0.02269028275,0.00685897458,0.01583130817,0.3561328695,4.25E-08,SW,1,10,1,SW,115
NGC972,SW,NE,SW,0.07942486624,0.01899711867,0.06042774756,0.6601903251,1.79E-40,SW,1,0.1158091348,0.02650234484,0.08930679,0.6806238435,2.76E-43,SW,1,0.1467149752,0.03789428453,0.1088206906,0.6964314036,1.71E-45,SW,1,0.1657969623,0.04147997651,0.1243169858,0.721913825,2.58E-49,SW,1,0.0363842686,0.007505226171,0.02887904243,0.7013481364,3.14E-46,SW,1,0.06729010893,0.01889716586,0.04839294307,0.7323024055,6.52E-51,SW,1,0.0863720961,0.02248285784,0.06388923826,0.7425059477,1.51E-52,SW,1,0.03090584032,0.01139193969,0.01951390063,0.6858049167,5.22E-44,SW,1,0.04998782749,0.01497763167,0.03501019582,0.7116838488,9.37E-48,SW,1,0.01908198717,0.003585691977,0.01549629519,0.6448057098,1.90E-38,SW,1,10,1,SW,116
UGC10331,NE,NE,SW,0.04476582144,0.08164319517,-0.03687737373,0.4106719368,5.00E-09,NE,1,-0.04080730815,-0.005729681177,-0.03507762697,0.2509881423,0.00128327731,NE,1,-0.0155876776,0.05286087717,-0.06844855477,0.3916996047,3.06E-08,NE,1,0.01757669734,0.09101644525,-0.0734397479,0.4509881423,7.19E-11,NE,1,-0.08557312959,-0.08737287635,0.001799746757,0.1075098814,0.4895015848,SW,-1,-0.06035349905,-0.028782318,-0.03157118104,0.2798418972,0.0002156471137,NE,1,-0.0271891241,0.009373250074,-0.03656237417,0.3837944664,6.38E-08,NE,1,0.02521963055,0.05859055835,-0.0333709278,0.6063241107,8.80E-20,NE,1,0.05838400549,0.09674612643,-0.03836212093,0.5581027668,9.54E-17,NE,1,0.03316437495,0.03815556808,-0.004991193134,0.25256917,0.001169798268,NE,1,8,1,NE,117
UGC10384,S,N,S,0.02867674734,0.03692604402,-0.008249296683,0.353021978,0.001640075759,N,-1,0.0425634692,0.04618931258,-0.003625843386,0.3379120879,0.002987902485,N,-1,0.05177891968,0.04895037939,0.002828540286,0.2774725275,0.02447222645,S,1,0.06552249029,0.05315228677,0.01237020351,0.2184065934,0.1277715502,S,1,0.01388672186,0.009263268563,0.004623453298,0.1648351648,0.4014770618,S,1,0.02310217234,0.01202433537,0.01107783697,0.2486263736,0.05734648192,S,1,0.03684574295,0.01622624276,0.02061950019,0.3406593407,0.002688308334,S,1,0.009215450482,0.00276106681,0.006454383672,0.3090659341,0.008565463016,S,1,0.02295902109,0.006962974193,0.0159960469,0.3736263736,0.0006991535327,S,1,0.01374357061,0.004201907383,0.009541663225,0.4395604396,3.16E-05,S,1,6,1,S,118
UGC1057,SW,NE,SW,0.04185317834,0.02512588629,0.01672729205,0.3237763141,0.0001266828405,SW,1,0.0625070297,0.02888353945,0.03362349025,0.4432390546,2.58E-08,SW,1,0.07116928259,0.02772557643,0.04344370616,0.490765853,2.69E-10,SW,1,0.07872260941,0.02983784675,0.04888476266,0.5009686168,1.17E-10,SW,1,0.02065385137,0.00375765316,0.01689619821,0.5788454088,4.20E-14,SW,1,0.02931610425,0.002599690139,0.02671641411,0.647810926,6.26E-18,SW,1,0.03686943107,0.004711960459,0.03215747061,0.5801368978,2.63E-14,SW,1,0.008662252884,-0.001157963021,0.009820215906,0.5234405269,1.30E-11,SW,1,0.0162155797,0.0009543072991,0.01526127241,0.5443626501,2.00E-12,SW,1,0.00755332682,0.00211227032,0.005441056499,0.2792199406,0.001553793081,SW,1,10,1,SW,119
UGC12519,NE,E,W,0.01728993743,0.04211765359,-0.02482771617,0.3654591023,2.54E-08,E,1,0.03108119719,0.06957513676,-0.03849393956,0.3733196628,1.06E-08,E,1,0.04102133643,0.08766795118,-0.04664661475,0.3443836865,1.30E-07,E,1,0.01952590055,0.07782882256,-0.05830292201,0.4349510139,5.58E-12,E,1,0.01379125976,0.02745748316,-0.0136662234,0.3962747779,7.93E-10,E,1,0.023731399,0.04555029758,-0.02181889859,0.3663135111,1.77E-08,E,1,0.002235963125,0.03571116897,-0.03347520584,0.457222602,3.38E-13,E,1,0.009940139234,0.01809281442,-0.008152675188,0.2515379357,0.0003869732387,E,1,-0.01155529664,0.008253685804,-0.01980898244,0.4723171565,4.38E-14,E,1,-0.02149543587,-0.009839128617,-0.01165630726,0.3678514468,1.27E-08,E,1,10,1,E,120
UGC148,SW,N,S,-0.02839730642,0.03461572177,-0.06301302819,0.6759265007,2.06E-39,N,-1,0.01031219385,0.1333226334,-0.1230104396,0.7439940406,4.67E-49,N,-1,0.03761022611,0.1765297898,-0.1389195636,0.7256502576,3.44E-46,N,-1,0.0390332025,0.176143424,-0.1371102215,0.6931528959,1.21E-41,N,-1,0.03870950027,0.09870691167,-0.0599974114,0.6591656838,2.57E-37,N,-1,0.06600753252,0.141914068,-0.07590653546,0.5972748153,2.96E-30,N,-1,0.06743050891,0.1415277022,-0.07409719332,0.5741510957,6.39E-28,N,-1,0.02729803226,0.04320715631,-0.01590912405,0.3973555156,3.78E-13,N,-1,0.02872100865,0.04282079056,-0.01409978192,0.3218076851,8.65E-09,N,-1,0.00142297639,-0.0003863657466,0.001809342136,0.1130113601,0.1812944642,S,1,-8,-1,N,121
UGC1938,SW,E,W,0.008403708256,0.0005731796454,0.00783052861,0.2637442922,0.008824158598,W,1,0.01533389505,-0.004535829948,0.019869725,0.3857534247,1.87E-05,W,1,0.02081539277,-0.005670225348,0.02648561811,0.4178995434,2.70E-06,W,1,0.02606363921,-0.008947922191,0.0350115614,0.4849315068,2.29E-08,W,1,0.006930186794,-0.005109009593,0.01203919639,0.4434703196,4.97E-07,W,1,0.01241168451,-0.006243404993,0.0186550895,0.4542465753,2.05E-07,W,1,0.01765993095,-0.009521101837,0.02718103279,0.5908675799,1.78E-12,W,1,0.005481497716,-0.0011343954,0.006615893116,0.4723287671,5.68E-08,W,1,0.01072974416,-0.004412092244,0.0151418364,0.5526940639,7.48E-11,W,1,0.005248246444,-0.003277696844,0.008525943288,0.3868493151,1.85E-05,W,1,10,1,W,122
UGC2405,NE,E,W,0.04566482329,0.06192459636,-0.01625977306,0.2559638943,0.0001249870565,E,1,0.06392401624,0.08746383159,-0.02353981535,0.2634528592,7.16E-05,E,1,0.05752736973,0.08709216979,-0.02956480006,0.2908297376,7.33E-06,E,1,0.05845036773,0.09172822406,-0.03327785633,0.2973267867,4.16E-06,E,1,0.01825919295,0.02553923523,-0.007280042283,0.2428706046,0.0003415183031,E,1,0.01186254644,0.02516757344,-0.01330502699,0.3012448544,3.60E-06,E,1,0.01278554444,0.0298036277,-0.01701808326,0.3321926301,1.59E-07,E,1,-0.006396646508,-0.0003716617979,-0.006024984711,0.3169171254,7.95E-07,E,1,-0.005473648513,0.004264392467,-0.00973804098,0.3711749244,3.39E-09,E,1,0.000922997995,0.004636054265,-0.00371305627,0.1619798641,0.04123111667,E,1,10,1,E,123
UGC36,NW,W,E,0.005911548528,0.01596494363,-0.0100533951,0.4736842105,3.74E-06,W,1,0.01566319107,0.03508260454,-0.01941941347,0.4385964912,2.63E-05,W,1,0.01303896265,0.03679556226,-0.02375659961,0.4385964912,2.63E-05,W,1,0.009005017679,0.0350934493,-0.02608843162,0.4912280702,1.32E-06,W,1,0.009751642537,0.01911766091,-0.009366018376,0.350877193,0.001643857883,W,1,0.007127414123,0.02083061864,-0.01370320451,0.4561403509,1.01E-05,W,1,0.003093469151,0.01912850567,-0.01603503652,0.4561403509,1.01E-05,W,1,-0.002624228414,0.001712957724,-0.004337186139,0.4210526316,6.53E-05,W,1,-0.006658173387,1.08E-05,-0.006669018143,0.4210526316,6.53E-05,W,1,-0.004033944972,-0.001702112968,-0.002331832005,0.298245614,0.01217086992,W,1,10,1,W,124
UGC3944,SW,NE,SW,0.01415100748,0.01194293921,0.002208068263,0.193143056,0.002636588121,SW,1,0.0224780177,0.01902464958,0.003453368126,0.1635572572,0.01689302217,SW,1,0.02611416101,0.01809330552,0.008020855486,0.1932474765,0.002624513112,SW,1,0.007875039144,-0.005998877523,0.01387391667,0.2750087017,3.13E-06,SW,1,0.008327010227,0.007081710363,0.001245299864,0.09359554473,0.4020766947,SW,1,0.01196315353,0.006150366307,0.005812787223,0.2142359903,0.0007315919414,SW,1,-0.006275968332,-0.01794181674,0.0116658484,0.3340410721,5.13E-09,SW,1,0.003636143303,-0.0009313440564,0.004567487359,0.2919248173,7.27E-07,SW,1,-0.01460297856,-0.0250235271,0.01042054854,0.4165680473,7.02E-14,SW,1,-0.01823912186,-0.02409218304,0.005853061182,0.2513400627,2.88E-05,SW,1,10,1,SW,125
UGC3969,NE,NE,SW,0.003484143238,0.02180974554,-0.01832560231,0.2456140351,0.06392903797,NE,1,-0.01391125778,0.02905085677,-0.04296211454,0.3333333333,0.003330975181,NE,1,-0.01574452711,0.04834386725,-0.06408839436,0.4035087719,0.000155462217,NE,1,-0.02516496957,0.05501215456,-0.08017712412,0.4210526316,6.53E-05,NE,1,-0.01739540101,0.007241111224,-0.02463651224,0.3684210526,0.0007797787393,NE,1,-0.01922867034,0.02653412171,-0.04576279205,0.5087719298,4.45E-07,NE,1,-0.0286491128,0.03320240901,-0.06185152182,0.5087719298,4.45E-07,NE,1,-0.00183326933,0.01929301048,-0.02112627981,0.5614035088,1.28E-08,NE,1,-0.01125371179,0.02596129779,-0.03721500958,0.5789473684,3.56E-09,NE,1,-0.009420442459,0.006668287305,-0.01608872976,0.4035087719,0.000155462217,NE,1,10,1,NE,126
UGC4132,SE,NW,SE,0.03964004963,0.01236515201,0.02727489762,0.7012803532,2.36E-36,SE,1,0.05629720768,0.01468970999,0.04160749769,0.7280353201,1.25E-39,SE,1,0.05688953793,0.005000947141,0.05188859079,0.7281677704,1.21E-39,SE,1,0.05759095225,-0.001157195475,0.05874814773,0.7216335541,7.69E-39,SE,1,0.01665715804,0.002324557979,0.01433260007,0.6683002208,8.15E-33,SE,1,0.01724948829,-0.00736420487,0.02461369316,0.6814128035,3.55E-34,SE,1,0.01795090262,-0.01352234748,0.0314732501,0.6811037528,8.59E-34,SE,1,0.0005923302509,-0.009688762849,0.0102810931,0.5547019868,9.18E-22,SE,1,0.001293744574,-0.01584690546,0.01714065004,0.5550110375,5.69E-22,SE,1,0.0007014143232,-0.006158142615,0.006859556938,0.4830022075,1.21E-16,SE,1,10,1,SE,127
UGC5359,SW,N,S,0.009230140267,0.008183389298,0.001046750968,0.1227745335,0.2963388804,S,1,0.006625416654,0.003091567357,0.003533849297,0.1554621849,0.1010649675,S,1,0.007674215037,-0.001282035227,0.008956250264,0.2823671842,0.0001194226431,S,1,0.001100151212,-0.008434536653,0.009534687865,0.2147130038,0.007138192525,S,1,-0.002604723613,-0.005091821942,0.002487098328,0.1885771258,0.02630763306,S,1,-0.00155592523,-0.009465424526,0.007909499296,0.3003133457,2.70E-05,S,1,-0.008129989055,-0.01661792595,0.008487936896,0.238854864,0.001997966698,S,1,0.001048798383,-0.004373602584,0.005422400967,0.197051702,0.01777180046,S,1,-0.005525265441,-0.01152610401,0.006000838568,0.2253952428,0.003386463872,S,1,-0.006574063825,-0.007152501425,0.0005784376005,0.09792052414,0.5681424718,S,1,10,1,S,128
UGC5396,NE,NE,SW,0.001180991251,0.01428317219,-0.01310218094,0.3376852036,2.16E-09,NE,1,0.01051538277,0.02943534324,-0.01891996047,0.3838947578,4.48E-12,NE,1,0.007545054942,0.03150038076,-0.02395532581,0.3889442562,3.33E-12,NE,1,0.001881728321,0.0330436009,-0.03116187257,0.4753504751,3.35E-18,NE,1,0.009334391518,0.01515217106,-0.005817779537,0.2220782672,0.0002911041475,NE,1,0.006364063691,0.01721720857,-0.01085314488,0.2449006711,4.58E-05,NE,1,0.0007007370703,0.01876042871,-0.01805969164,0.3720683011,2.66E-11,NE,1,-0.002970327828,0.002065037514,-0.005035365342,0.2467277922,3.37E-05,NE,1,-0.008633654448,0.003608257654,-0.0122419121,0.3782805129,9.74E-12,NE,1,-0.00566332662,0.00154322014,-0.00720654676,0.210384692,0.0007377014993,NE,1,10,1,NE,129
UGC5598,SE,NW,SE,0.04388420591,0.02779285469,0.01609135123,0.3696369637,1.03E-06,SE,1,0.0781339963,0.04869944009,0.02943455621,0.360900796,1.60E-06,SE,1,0.06734338538,0.02909049684,0.03825288854,0.4497185013,5.72E-10,SE,1,0.08841906418,0.04102151101,0.04739755317,0.4386526888,2.39E-09,SE,1,0.03424979039,0.0209065854,0.01334320499,0.3707047175,7.38E-07,SE,1,0.02345917947,0.00129764215,0.02216153732,0.5674626286,6.85E-16,SE,1,0.04453485827,0.01322865632,0.03130620194,0.5265967773,2.70E-13,SE,1,-0.01079061092,-0.01960894325,0.00881833233,0.2343234323,0.005290754404,SE,1,0.01028506788,-0.007677929076,0.01796299695,0.4381673461,3.01E-09,SE,1,0.0210756788,0.01193101417,0.009144664624,0.3384779654,1.32E-05,SE,1,10,1,SE,130
UGC7145,NE,NE,SW,0.03140603205,0.03906713917,-0.007661107125,0.2602755454,0.0001918400983,NE,1,0.04224150638,0.05675372207,-0.01451221569,0.2924225029,1.70E-05,NE,1,0.04133022219,0.06019258529,-0.0188623631,0.2882893226,2.34E-05,NE,1,0.01404083038,0.03379698534,-0.01975615496,0.3141216992,2.76E-06,NE,1,0.01083547434,0.0176865829,-0.006851108564,0.3266360505,9.18E-07,NE,1,0.009924190149,0.02112544612,-0.01120125597,0.340413318,2.63E-07,NE,1,-0.01736520166,-0.005270153828,-0.01209504783,0.3479908152,1.27E-07,NE,1,-0.0009112841877,0.003438863222,-0.004350147409,0.2058553387,0.00605329076,NE,1,-0.028200676,-0.02295673673,-0.005243939269,0.1484500574,0.09518123641,NE,1,-0.02728939181,-0.02639559995,-0.0008937918594,0.1223880597,0.2470243889,NE,1,10,1,NE,131
UGC7901,SE,N,S,0.0123736168,0.00896585414,0.003407762657,0.2158729053,2.03E-16,S,1,0.02050041919,0.01704556836,0.003454850837,0.1475540342,6.98E-08,S,1,0.01360892722,0.008266944092,0.005341983132,0.2118344412,9.79E-16,S,1,0.01183689997,0.006677593206,0.005159306768,0.259375539,2.20E-23,S,1,0.008126802398,0.008079714219,4.71E-05,0.05897816078,0.1241959027,S,1,0.001235310427,-0.0006989100478,0.001934220475,0.1832052966,7.70E-12,S,1,-0.0005367168222,-0.002288260933,0.001751544111,0.1496603378,4.86E-08,S,1,-0.006891491971,-0.008778624266,0.001887132295,0.2932538577,4.81E-30,S,1,-0.008663519221,-0.01036797515,0.001704455931,0.1285359365,4.36E-06,S,1,-0.00177202725,-0.001589350886,-0.0001826763639,0.1125114437,0.0001008019921,N,-1,8,1,S,132
UGC9873,NE,NE,SW,0.008614154015,0.01601121321,-0.007397059191,0.2958823529,0.0002126566584,NE,1,-0.01271963518,-0.003686727323,-0.009032907857,0.2305882353,0.007125376563,NE,1,-0.01890088526,-0.00345088375,-0.01545000151,0.3454901961,7.61E-06,NE,1,-0.007382364387,0.01315385453,-0.02053621892,0.4331372549,5.39E-09,NE,1,-0.02133378919,-0.01969794053,-0.001635848666,0.138627451,0.2520562396,NE,1,-0.02751503927,-0.01946209696,-0.008052942314,0.2715686275,0.0008216354001,NE,1,-0.0159965184,-0.002857358675,-0.01313915973,0.4143137255,3.04E-08,NE,1,-0.006181250075,0.0002358435737,-0.006417093649,0.3135294118,6.89E-05,NE,1,0.005337270793,0.01684058185,-0.01150331106,0.4131372549,3.29E-08,NE,1,0.01151852087,0.01660473828,-0.005086217413,0.232745098,0.006580931238,NE,1,10,1,NE,133
UGC9892,SW,N,S,0.003773680801,0.000658061075,0.003115619726,0.1166380789,0.4111975185,S,1,0.003128915795,-0.008053242744,0.01118215854,0.2209262436,0.008236636575,S,1,0.01596486796,-0.00121934286,0.01718421082,0.3802744425,1.69E-07,S,1,0.01197780365,-0.01020273641,0.02218054006,0.4018867925,2.35E-08,S,1,-0.0006447650067,-0.008711303819,0.008066538813,0.2626072041,0.0008703247255,S,1,0.01219118715,-0.001877403935,0.01406859109,0.4574614065,8.91E-11,S,1,0.008204122847,-0.01086079748,0.01906492033,0.456432247,9.81E-11,S,1,0.01283595216,0.006833899884,0.006002052276,0.236535163,0.003715464999,S,1,0.008848887854,-0.002149493665,0.01099838152,0.2924528302,0.0001356463688,S,1,-0.003987064307,-0.008983393549,0.004996329242,0.2523156089,0.001579589822,S,1,10,1,S,134
Agree,,,,,,,,,,115,,,,,,,120,,,,,,,123,,,,,,,124,,,,,,,123,,,,,,,125,,,,,,,125,,,,,,,122,,,,,,,128,,,,,,,125,,126,,
Indeterminate,,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,0,,
Disagree,,,,,,,,,,18,,,,,,,13,,,,,,,10,,,,,,,9,,,,,,,10,,,,,,,8,,,,,,,8,,,,,,,11,,,,,,,5,,,,,,,8,,7,,
Accuracy %,,,,,,,,,,86.47%,,,,,,,90.23%,,,,,,,92.48%,,,,,,,93.23%,,,,,,,92.48%,,,,,,,93.98%,,,,,,,93.98%,,,,,,,91.73%,,,,,,,96.24%,,,,,,,93.98%,,94.74%,,
