name,paper_label,pos_label,neg_label,g-r_pos_mean,g-r_pos_std,g-r_neg_mean,g-r_neg_std,g-r_ks_stat,g-r_ks_pval,g-r_label,g-r_score,g-i_pos_mean,g-i_pos_std,g-i_neg_mean,g-i_neg_std,g-i_ks_stat,g-i_ks_pval,g-i_label,g-i_score,g-z_pos_mean,g-z_pos_std,g-z_neg_mean,g-z_neg_std,g-z_ks_stat,g-z_ks_pval,g-z_label,g-z_score,r-i_pos_mean,r-i_pos_std,r-i_neg_mean,r-i_neg_std,r-i_ks_stat,r-i_ks_pval,r-i_label,r-i_score,r-z_pos_mean,r-z_pos_std,r-z_neg_mean,r-z_neg_std,r-z_ks_stat,r-z_ks_pval,r-z_label,r-z_score,i-z_pos_mean,i-z_pos_std,i-z_neg_mean,i-z_neg_std,i-z_ks_stat,i-z_ks_pval,i-z_label,i-z_score,total,score
NGC5656,SE,NW,SE,0.009169366550412153,0.006162724807921553,0.003923093404438787,0.007361556511053314,0.5068626214425607,9.718295721364982e-126,SE,1,0.012759761077241128,0.008361181084535282,0.004245992422759595,0.012732039819508705,0.5433146592951514,1.6722554965219845e-145,SE,1,0.0062053155314968885,0.008452736607131311,-0.0055467386320412855,0.01833402711434196,0.4918927346429685,4.18561389798405e-118,SE,1,0.0035903945268289756,0.0033025315447031294,0.00032289901832080936,0.007261361364591246,0.44598543214807496,2.2374509683253156e-96,SE,1,-0.002964051018915265,0.006367122138615824,-0.009469832036480072,0.014658972859094954,0.3234760338164759,4.287433644338017e-50,SE,1,-0.00655444554574424,0.0065503546050686545,-0.009792731054800882,0.010084640562473907,0.20917112496189866,5.965439177987715e-21,SE,1,6,1
NGC5676,SE,NW,SE,0.019111067726947515,0.010812341892743762,0.008952590757217056,0.008888620143413035,0.4296885723785286,6.271771201726043e-117,SE,1,0.030811544335884233,0.01902673361702725,0.014106021536627334,0.01324856699073119,0.43825133222776136,8.852808305541095e-122,SE,1,0.030428638927530696,0.018739070222240802,0.009579406867303117,0.01456433752059951,0.5152175438204052,1.555096254782979e-170,SE,1,0.011700476608936711,0.00939199965298076,0.005153430779410278,0.00665414855877666,0.38965717440617875,1.780079875475591e-95,SE,1,0.01131757120058318,0.009123697295001634,0.0006268161100860582,0.00894638260767731,0.5194178360411712,4.571669696090064e-173,SE,1,-0.00038290540835353155,0.005232007408052403,-0.00452661466932422,0.008222694212926093,0.3397203668926277,3.877946835176621e-72,SE,1,6,1
NGC5690,SW,NE,SW,0.005279644007765109,0.015246437426437278,0.003390694662155246,0.005453803504115456,0.16645828273334953,6.456669978507393e-21,SW,1,-0.0002783292757974721,0.01874773518493008,-0.0013106634730537534,0.008095825521550703,0.08692496418401147,5.317774376244722e-06,SW,1,-0.010157147499342689,0.024304815872797817,-0.012330185925180757,0.012559711694669181,0.09933648021232633,1.1099030786299182e-07,SW,1,-0.0055579732835625804,0.0066747685771511465,-0.0047013581352089995,0.004410832934041303,0.09325990615683002,7.979197311224874e-07,NE,-1,-0.015436791507107795,0.014155667065579691,-0.015720880587336002,0.009774998952794153,0.06613268283754149,0.0011865543790547763,SW,1,-0.009878818223545215,0.009563208645874774,-0.011019522452127005,0.006347552020759187,0.09345350609487806,7.202226527371949e-07,SW,1,4,1
NGC5750,NW,N,S,-0.0050957052673372685,0.026821186076774795,-0.005408812925111634,0.015952049943339545,0.3486383095478463,8.661033060108065e-111,S,-1,0.0016250926973515648,0.021601725476874323,0.005276325762602443,0.010546600785012345,0.49759516106828194,9.403604943390037e-231,N,1,-0.015216016278551955,0.02633875206663604,-0.00965772716578189,0.01736924582980435,0.37774637290442975,1.2724428739515539e-130,N,1,0.006720797964688833,0.018169990915354126,0.010685138687714077,0.012587646948415375,0.26459609604441997,2.031208803531695e-63,N,1,-0.010120311011214687,0.012014062332768766,-0.004248914240670256,0.004470120011431976,0.3349563964604748,3.9925234608767935e-102,N,1,-0.016841108975903518,0.0195235196922133,-0.014934052928384333,0.014108045444805853,0.11466268202398433,3.54323854847595e-12,N,1,4,1
NGC6118,NW,NW,SE,-0.0049615468873166245,0.02591253582213036,0.008923585004381179,0.022239665689254555,0.2569440034293335,3.435548516951921e-36,NW,1,-0.0037756115828136588,0.036463640384594306,0.02043914848835984,0.026771460788910673,0.39854160712962666,8.834077953814709e-88,NW,1,-0.02517078976118432,0.04587121426513112,0.0034145087591275314,0.037636080131995195,0.34998584341493877,2.7541430200128816e-67,NW,1,0.0011859353045029658,0.018343730400693568,0.01151556348397866,0.013869389212295975,0.2862011663967654,6.484997298556899e-45,NW,1,-0.020209242873867696,0.03045897650303475,-0.005509076245253648,0.025540039122012154,0.24196183808042,4.404862970775619e-32,NW,1,-0.021395178178370663,0.022607100171517788,-0.017024639729232308,0.022002787522840794,0.10515828914361922,2.2049504277509903e-06,NW,1,6,1
NGC716,NW,NW,SE,0.010300431268622644,0.026147810277212132,0.01858500035307203,0.020289140747483753,0.17440401505646172,5.314549853929682e-11,NW,1,0.011307259915190953,0.0397333155157573,0.027751880607464037,0.028397425559555375,0.20451693851944794,5.3690221726652425e-15,NW,1,0.01028542524101862,0.048468544023972396,0.03654888662279047,0.03510963671925327,0.22710163111668757,2.013581557035645e-18,NW,1,0.00100682864656831,0.015726667872887547,0.009166880254392008,0.009460245739943134,0.2245922208281054,5.045788052736912e-18,NW,1,-1.5006027604023524e-05,0.02567628308765286,0.017963886269718433,0.017139611129338195,0.27728983688833125,2.250979141031709e-27,NW,1,-0.0010218346741723335,0.011904423981954279,0.00879700601532643,0.010795768321077169,0.3086574654956085,6.342499611538591e-34,NW,1,6,1
NGC7448,SW,E,W,0.0228145843249036,0.013050068219511086,0.025237879197012886,0.01738734775643939,0.09913207961510051,1.7181666019788495e-06,E,-1,0.03388721980011106,0.019018700846366463,0.03385581041113889,0.024497871483962385,0.07493960990996387,0.0006593153888359463,W,1,0.03310598642815755,0.021655551774425182,0.02866384627310443,0.03195904195809326,0.11524675091333772,1.2130313882332e-08,W,1,0.011072635475207463,0.009417303192045435,0.008617931214125992,0.009641297304973678,0.11681938871254317,7.556315342650875e-09,W,1,0.010291402103253952,0.012539463117656883,0.0034259670760915417,0.017545826838080623,0.1767787626519734,8.987082166628961e-20,W,1,-0.0007812333719535106,0.00825157331911267,-0.0051919641380344505,0.012091554876279201,0.15418388532870175,3.977802970735857e-15,W,1,4,1
NGC7721,W,W,E,0.024893663753824926,0.024274587777211237,0.04609689407889761,0.026368168186106048,0.3555441107396458,5.2622699977750356e-120,W,1,0.02122825575680218,0.03294311816097055,0.05300215405129798,0.033859306781777065,0.3822641947337883,4.02965744805274e-139,W,1,0.020764172623796835,0.03780016017573407,0.06978726079518431,0.050494402881345365,0.4273734700080126,7.358596566032796e-175,W,1,-0.0036654079970227403,0.014048811749043627,0.006905259972400381,0.013630472324489207,0.3182960240930567,8.939212379312071e-96,W,1,-0.00412949113002809,0.021088126105069237,0.023690366716286704,0.03112824910993405,0.4087046666482469,1.4787212581362696e-159,W,1,-0.0004640831330053494,0.018831516245236383,0.01678510674388632,0.026476361157451535,0.2982861879368939,5.274051670758768e-84,W,1,6,1
NGC779,NE,NE,SW,0.006739127401934765,0.012354834320879018,0.013363759882863473,0.009355854332689212,0.38055114871614076,2.2886930958806913e-122,NE,1,0.014230709579777573,0.016079364281282905,0.02339281729104619,0.012517631430638446,0.3762884059552489,1.3376119831743154e-119,NE,1,0.012788151699407758,0.01971066256567343,0.022234494981895357,0.015732677884402562,0.32231931258901114,2.759889549457068e-87,NE,1,0.007491582177842809,0.00832129243698123,0.010029057408182718,0.006541428347788688,0.31910973449841773,1.4911513488155385e-85,NE,1,0.006049024297472996,0.014500908455856396,0.008870735099031888,0.01103750811105195,0.24085042207728616,1.5084155260378664e-48,NE,1,-0.0014425578803698152,0.01178158419434803,-0.0011583223091508285,0.008555751902279744,0.1466783622785738,3.560399728158253e-18,NE,1,6,1
NGC787,SE,N,S,0.014302668389473404,0.014162866171502237,0.006877854002814708,0.012963677550480097,0.4805414376102064,3.8515496434685106e-98,S,1,0.020396294469899906,0.017585132664251574,0.009552848274659667,0.014602215136463951,0.5417072917747122,3.992215862265065e-126,S,1,0.015494694797899486,0.01698555137946592,0.005019973345458537,0.017159055166798335,0.48270926252463436,4.591431194833586e-99,S,1,0.006093626080426504,0.004247300643352689,0.002674994271844961,0.003263507192679791,0.44817273450195344,1.0203278155589477e-84,S,1,0.0011920264084260813,0.0061310911653793005,-0.001857880657356169,0.0074182763657280265,0.30996784565916397,3.971653395865894e-40,S,1,-0.004901599672000423,0.0050131424947264715,-0.004532874929201131,0.00538074874122908,0.04811050029388376,0.22071909425033406,N,-1,4,1
