name,paper_label,pos_label,neg_label,g-r_pos_mean,g-r_pos_std,g-r_neg_mean,g-r_neg_std,g-r_ks_stat,g-r_ks_pval,g-r_label,g-r_score,g-i_pos_mean,g-i_pos_std,g-i_neg_mean,g-i_neg_std,g-i_ks_stat,g-i_ks_pval,g-i_label,g-i_score,g-z_pos_mean,g-z_pos_std,g-z_neg_mean,g-z_neg_std,g-z_ks_stat,g-z_ks_pval,g-z_label,g-z_score,r-i_pos_mean,r-i_pos_std,r-i_neg_mean,r-i_neg_std,r-i_ks_stat,r-i_ks_pval,r-i_label,r-i_score,r-z_pos_mean,r-z_pos_std,r-z_neg_mean,r-z_neg_std,r-z_ks_stat,r-z_ks_pval,r-z_label,r-z_score,i-z_pos_mean,i-z_pos_std,i-z_neg_mean,i-z_neg_std,i-z_ks_stat,i-z_ks_pval,i-z_label,i-z_score,total,score
NGC3992,nw,NW,SE,0.012486211644540106,0.013449302446864883,0.009458730255413498,0.008544372256595387,0.1799372185914777,3.7362782863793354e-38,SE,-1,0.011739187030205902,0.01091630389741423,0.008958431940469185,0.007569120896178478,0.19395415543004532,2.45282261058379e-44,SE,-1,0.013405850629458487,0.0142981392660674,0.008989933770040376,0.0079151879631167,0.19990481092192552,4.379620891196844e-47,SE,-1,-0.0007470246143342036,0.0033414449197120603,-0.0005002983149443136,0.0032685879888654954,0.02010126269903715,0.6433824226240067,NW,1,0.000919638984918381,0.0028941509542766077,-0.00046879648537312256,0.0043146515084215185,0.1961890845537621,2.313199176656165e-45,SE,-1,0.0016666635992525847,0.004132366483590267,3.1501829571191027e-05,0.002815088369537646,0.1812616679864679,9.878798616242678e-39,SE,-1,-4,-1
NGC3994,w,W,E,0.03130961185998273,0.02036801525004358,0.052553977158632054,0.03399319024946414,0.297718838398256,6.869412178815422e-14,W,1,0.04448714372995907,0.029825796753157868,0.0778043735691411,0.051462533319434886,0.33327277917629045,2.525930901870286e-17,W,1,0.04552284462274633,0.03251981151239214,0.0821288173087657,0.05418073657276905,0.34212233669841435,3.032900594510162e-18,W,1,0.013177531869976339,0.012203105508164112,0.025250396410509045,0.019460370547817563,0.38597219699132346,3.0763826323133304e-23,W,1,0.014213232762763591,0.015688909969228143,0.02957484015013362,0.0224742950036537,0.38861062811962044,1.4759582645576708e-23,W,1,0.001035700892787253,0.00491271487746132,0.0043244437396245785,0.005044391345810087,0.31134352373290425,5.09010158281549e-15,W,1,6,1
NGC4030,nw,NW,SE,0.020998050019853526,0.013015660509206464,0.030189036055301374,0.016342745641257213,0.24559530165509877,5.56020228568832e-50,NW,1,0.024302996462107176,0.01630400314808041,0.03721463813856261,0.019432209586349464,0.29257875066737854,4.56613680428871e-71,NW,1,0.01710698452897941,0.018836577515299588,0.036527454059106304,0.01960235391282741,0.4394020288307528,6.375823376369218e-163,NW,1,0.0033049464422536443,0.0048338982882844975,0.007025602083261242,0.004394031586009734,0.36732514682327816,9.243495004940855e-113,NW,1,-0.0038910654908741156,0.012314326659730649,0.0063384180038049305,0.007172866091827564,0.4575547250400427,3.5523006386192422e-177,NW,1,-0.00719601193312776,0.00951111895375131,-0.0006871840794563106,0.004629368110136364,0.4100373731980779,2.896302169542981e-141,NW,1,6,1
NGC4047,ne,N,S,0.0276851977710802,0.01670709036552576,0.034182974810663694,0.018823799214451917,0.16813643529355563,1.91920536858022e-15,N,1,0.035502443173573504,0.02309114218333758,0.044603807058788324,0.027348143852360778,0.16084924009254015,3.421751063495276e-14,N,1,0.03769048961744674,0.027067193594538467,0.051769459362236,0.03429342228782451,0.2084439470146249,1.85324065985726e-23,N,1,0.007817245402493301,0.00832975999204653,0.010420832248124632,0.010334451851491738,0.11590175457752967,1.6043789936301423e-07,N,1,0.01000529184636654,0.013341574223141915,0.017586484551572305,0.01942984526144682,0.18690857224751076,6.223997490901114e-19,N,1,0.0021880464438732367,0.0074141153236424555,0.007165652303447672,0.010781428585584875,0.21513604629737051,5.845821460063138e-25,N,1,6,1
NGC4051,sw,NE,SW,-0.0036150046385433664,0.012217472678259012,-0.004078612515379751,0.014620286723598885,0.04410954045484458,0.28824680989867113,SW,1,-0.005566312070601619,0.010389274896747219,-0.005766313767279354,0.009529329365368702,0.05963745758800756,0.059118335292424135,SW,1,-0.005361603241312002,0.010158856655357276,-0.00686667448262052,0.012350182281130715,0.10053031015238405,0.00010672939879822815,SW,1,-0.0019513074320582529,0.010326181208726805,-0.0016877012518996036,0.011397076849553399,0.08654289914278633,0.001245985916511482,NE,-1,-0.0017465986027686356,0.008120287717512725,-0.0027880619672407685,0.015922027726319666,0.16065278145751963,2.4312629289524947e-11,SW,1,0.0002047088292896169,0.004125286977775926,-0.0011003607153411647,0.007662031757750709,0.231187022998624,3.0326257832009205e-23,SW,1,4,1
NGC4064,s,E,W,-0.012330324722476143,0.0254124038375189,-0.01686057034647714,0.029297130416673207,0.11135286434275625,5.932580480066977e-14,W,0,-0.014247505051499592,0.03348336075452608,-0.019459644288131104,0.037228825193830924,0.117317572006323,2.033705950945276e-15,W,0,-0.02615794873941702,0.03742251062179674,-0.03705381967392434,0.047806954363200524,0.15683700806799286,2.947832978875463e-27,W,0,-0.0019171803290234507,0.013423893267290567,-0.00259907394165396,0.019451967046996924,0.13037737882613784,5.859373709260831e-19,W,0,-0.01382762401694088,0.022197745160059033,-0.02019324932744719,0.0328135529943303,0.1908565313789493,3.1022864536320602e-40,W,0,-0.011910443687917426,0.014517330362843143,-0.017594175385793234,0.017836970913819746,0.16005079704789474,2.2821728607031563e-28,W,0,0,0
NGC4102,se,NW,SE,0.014399661359341549,0.009844539011218813,0.006477549488003033,0.00902131167580934,0.4891759106335677,4.5167417335904515e-212,SE,1,0.010223480168742282,0.013502017794314154,-0.0007868901869404778,0.01932809095613518,0.6049609464809647,0.0,SE,1,0.023016242967704006,0.016928886883053527,0.008599311513238233,0.013734816721565188,0.5276731042221674,1.3028472569414893e-248,SE,1,-0.004176181190599266,0.012283786185846498,-0.007264439674943512,0.015933517667832,0.2885947482877832,5.588766950596424e-72,SE,1,0.00861658160836246,0.0075704547119042065,0.0021217620252352,0.005659153325580969,0.5098000286863548,3.5566148682725265e-231,SE,1,0.012792762798961726,0.016578981632131274,0.009386201700178712,0.017081830479060284,0.1968809389718895,1.7108078393723648e-33,SE,1,6,1
NGC4123,ne,NE,SW,0.00067492102364979,0.002906752255679091,0.0012018656740040601,0.0036348750945123056,0.06969406025968589,2.6305297806007046e-09,NE,1,-0.002970613248159336,0.005982860615553803,-0.0022654467724095156,0.00497817306812722,0.05948147002145469,6.758967401733553e-07,NE,1,-0.010550663908817523,0.0071529910929482,-0.009256789368000368,0.00788338458463681,0.07862494340558458,1.0011044192748817e-11,NE,1,-0.0036455342718091253,0.004244268215070139,-0.0034673124464135755,0.0036900097311630222,0.0562319836371041,3.285469835739534e-06,NE,1,-0.011225584932467314,0.005494553084834585,-0.010458655042004427,0.005277071214966075,0.0631164809763134,1.0371337716754389e-07,NE,1,-0.007580050660658187,0.003460124077414819,-0.006991342595590853,0.004814606350282937,0.039783428245106715,0.002520543568245496,NE,1,6,1
NGC4136,n,NE,SW,-0.004538451925144973,0.01061632511237221,-0.004219206494741419,0.00968355477127632,0.03437347243777273,0.058304376314906564,NE,1,-0.0017348549099681248,0.011865415765628405,-0.0009827780182820225,0.009394255089623452,0.0788402504404695,1.7768692333295378e-08,NE,1,-0.015768106619675006,0.014496921915716101,-0.014717325015198476,0.011922224457186084,0.08020672942833858,8.992672855683044e-09,NE,1,0.0028035970151768495,0.009849893043123082,0.003236428476459396,0.007938169853137575,0.0738150867333009,1.7024483555150427e-07,NE,1,-0.011229654694530031,0.013442542685954819,-0.010498118520457057,0.011170610785594446,0.0704475224340291,7.298061336778755e-07,NE,1,-0.014033251709706882,0.008064548998720944,-0.013734546996916454,0.007648925539535634,0.03322086629927134,0.07181567678078035,NE,1,6,1
NGC4151,se,NW,SE,-0.029107428690542683,0.04439124920294973,-0.026387276074000602,0.038634562961493424,0.024174524035226096,0.9762088496221671,NW,-1,-0.004732886346480407,0.02751230627771711,-0.00295819757214734,0.027875611365514332,0.10404651465703763,0.0005729674433023217,NW,-1,0.027913637790489467,0.07208625947902061,0.027818891983339894,0.08108772469141387,0.06455464459126005,0.08482923251557987,SE,1,0.024374542344062278,0.05380114761736221,0.023429078501853263,0.05537139336963588,0.04343382081581556,0.4658629932996722,SE,1,0.05702106648103215,0.10934702321521793,0.05420616805734049,0.10998631299031639,0.025556649034321564,0.9607748786886148,SE,1,0.032646524136969876,0.06324233360487205,0.030777089555487233,0.06281332799070728,0.026329119419941677,0.9498793250347242,SE,1,2,1
NGC4185,ne,E,W,-0.0013512683004916525,0.00792245680317263,-0.0010258047988796542,0.00469822276445432,0.051076799578324714,0.00039660986287115395,E,1,-0.00010555642668524518,0.00881652718188154,-0.00023986999733002982,0.004163418013414149,0.07267820526345442,6.641123870203179e-08,W,-1,-0.01707506931229112,0.01271778497465188,-0.017090381271524943,0.010941465492588369,0.034787455160134144,0.03808803923412547,W,-1,0.0012457118738064075,0.0064948524145456744,0.0007859348015496245,0.0034599273463637426,0.014542541675032489,0.8745348479672796,W,-1,-0.015723801011799463,0.011301490688758445,-0.01606457647264529,0.008507227580611856,0.02528151703281558,0.2452100286863851,W,-1,-0.016969512885605872,0.010248499755888225,-0.01685051127419492,0.009417174229778377,0.02221234708504478,0.3919840288288037,E,1,-2,-1
NGC4204,nw,NE,SW,-0.02366830017602801,0.02227730807133219,-0.028093340130352414,0.02430510465284829,0.09578030810448761,2.2159068841241846e-06,SW,0,-0.10391281166793095,0.06202827855262328,-0.12422619388168303,0.07011991274100991,0.1868720696584059,3.405175594174114e-23,SW,0,-0.20496703436494002,0.07559995743676476,-0.22718009415641613,0.08236646629840524,0.13596784996651037,1.908545941468772e-12,SW,0,-0.08024451149190295,0.054218523075617,-0.09613285375133064,0.06316466658361329,0.18754186202277295,2.3315753927396362e-23,SW,0,-0.181298734188912,0.0697066469732517,-0.19908675402606377,0.07606027964115133,0.12525117213663764,1.2754583650268874e-10,SW,0,-0.10105422269700907,0.049945501554593916,-0.10295390027473311,0.062352142075457855,0.04822505023442733,0.062083870351698336,SW,0,0,0
NGC4210,sw,N,S,0.010571876683993378,0.007696057318274596,0.009044731956477281,0.009044526687007075,0.1309056509664027,4.818952090443695e-14,S,1,0.017182140119331186,0.012964532387034475,0.014895524760842473,0.01275141255833534,0.13306248289613165,1.7304659640721397e-14,S,1,0.015313291679301646,0.015504630674068185,0.012551513464628955,0.01536567499299178,0.11041407896389543,4.2524389569628637e-10,S,1,0.006610263435337806,0.006794442381040239,0.00585079280436519,0.006646678714019325,0.07435897280310481,8.068234183879745e-05,S,1,0.004741414995308266,0.009812807571493318,0.0035067815081516723,0.010175980447946495,0.04555226608431092,0.044252224893091344,S,1,-0.0018688484400295393,0.0049491890707751484,-0.0023440112962135177,0.005567172909673527,0.037355151852011416,0.1530640295860644,S,1,6,1
NGC4254,se,E,W,0.02758094462494301,0.018607133389752978,0.029356906460036282,0.01978815442429564,0.07583709243011148,9.509698629376427e-11,E,1,0.03823414183995173,0.02658845560023318,0.04061445112507499,0.02804836731137236,0.08903972486008134,1.1813711285940145e-14,E,1,0.042971785608815205,0.030098501924445204,0.046250937085628864,0.0325401555115712,0.09242662974844149,9.321490788345913e-16,E,1,0.010653197215008724,0.009027406541102947,0.011257544665038704,0.009205612373777683,0.08188976935551259,1.8432505605251145e-12,E,1,0.015390840983872195,0.01270264009214261,0.01689403062559258,0.013950505949224107,0.09558155646670868,8.032316769472357e-17,E,1,0.004737643768863471,0.005162861961886132,0.005636485960553876,0.006102002882213114,0.10740264706507191,3.953781640738119e-21,E,1,6,1
NGC428,sw,NE,SW,0.0244427279764178,0.013476432361630555,0.029938924035583025,0.020459153547956598,0.12798084138904406,7.517166002866848e-24,NE,-1,0.026433457691587645,0.018463707062826275,0.032013621011870934,0.027532000184893615,0.10694066105822683,8.913800173849171e-17,NE,-1,0.019387228268028304,0.020706297995266628,0.024635803572663872,0.030644594751940136,0.08369501402296427,1.948403439908104e-10,NE,-1,0.0019907297151698406,0.00718597783138772,0.002074696976287908,0.008915994095279033,0.057916273565884906,3.188275714961404e-05,NE,-1,-0.005055499708389502,0.011115323666678473,-0.005303120462919153,0.013317254310017724,0.06055117927437488,1.1418909765505092e-05,SW,1,-0.007046229423559343,0.00796025816568654,-0.007377817439207061,0.008065507574008915,0.03082851799443594,0.08631176359339701,SW,1,-2,-1
NGC4299,nw,W,E,-0.007635182630043648,0.01734700175596613,-0.0042697648247148265,0.026537957447465666,0.15829348465312362,6.951046500520746e-25,W,1,-0.006804949476366954,0.026607603342434748,-0.0044222731553462576,0.04753371316576067,0.13674965010304052,1.1090252144356024e-18,W,1,-0.03134465494919629,0.035007908827704666,-0.028020685556758195,0.05315508311271992,0.10178379824295122,1.5145316613984257e-10,W,1,0.0008302331536766946,0.025431880425159765,-0.00015250833063143107,0.03966159873081351,0.09826008289326965,7.568355556395594e-10,E,-1,-0.02370947231915265,0.03340623739042872,-0.023750920732043365,0.04594594180927238,0.03293369440094735,0.17137874068537515,E,-1,-0.024539705472829344,0.02162880171979779,-0.023598412401411934,0.020229329534454915,0.036311940778499446,0.10144332007999679,W,1,2,1
NGC4303,ne,W,E,0.007794191611470064,0.015492756748126314,0.001639619054540019,0.008936976158480051,0.2869001437756016,2.0117122885722228e-21,E,1,0.01468957210950371,0.026446208581983172,0.0021430806995422188,0.013552180186220533,0.37727079546790365,4.276883649799181e-37,E,1,0.013068828745923631,0.026847935102314358,-0.0008378265628646467,0.013932865976230927,0.35143639964191736,3.960401160913095e-32,E,1,0.0068953804980336495,0.011468640100645239,0.0005034616450021994,0.005307535266405035,0.4543489858846721,4.3102178161137123e-54,E,1,0.005274637134453569,0.011839557950143801,-0.0024774456174046656,0.006899682603122388,0.3922994149508541,4.3548609675150625e-40,E,1,-0.0016207433635800797,0.0034598644961424223,-0.0029809072624068654,0.003947720648274943,0.18436734214071923,4.789600438901983e-09,E,1,6,1
NGC4351,nw,N,S,0.020440751468688415,0.02088243425701253,0.01241010660332616,0.015848377309645306,0.21331882684323647,4.987873854205085e-35,S,-1,0.0002797085576727575,0.03090825789786875,-0.01168676266185972,0.026629886745643056,0.2306471852514384,6.387895708338047e-41,S,-1,-0.03967301526210756,0.04007904724161037,-0.05616301189338443,0.03790626883496721,0.20178883712237514,2.3074901302593135e-31,S,-1,-0.020161042911015652,0.02068205485562937,-0.02409686926518588,0.01990530381845335,0.1514297347448237,8.016644427395185e-18,S,-1,-0.06011376673079596,0.03202398619052339,-0.06857311849671058,0.0316909178815083,0.124799423300271,3.2190234861845637e-12,S,-1,-0.039952723819780316,0.023283805724405398,-0.0444762492315247,0.023740007126500293,0.084877651550548,7.077241719928252e-06,S,-1,-6,-1
NGC444,ne,E,W,0.034368691047619845,0.03090907941420875,0.04928688493240464,0.03869320184771138,0.23077946521287643,5.614801820571547e-23,E,1,0.03569273778812126,0.040183734637796835,0.0624110408914075,0.043209165000050856,0.25648364485981306,2.4406600055736133e-28,E,1,-0.040429617868216625,0.056295082802978624,-0.011382901638423317,0.06131218056172315,0.20868055555555556,7.46284159916077e-19,E,1,0.001324046740501414,0.026814588625642632,0.013124155959002853,0.02452255321892394,0.19304257528556593,3.537630949934157e-16,E,1,-0.07479830891583646,0.04546041481595814,-0.06066978657082796,0.04441196011397059,0.13254802699896157,7.855070285342577e-08,E,1,-0.07612235565633788,0.04501048216906051,-0.0737939425298308,0.04292175200318182,0.049253634475597094,0.18486341590006466,E,1,6,1
NGC4457,se,N,S,-3.235298570441373e-06,0.006717253989009333,-0.0032148623773833387,0.00908519154050078,0.2957325804231458,2.0840068648293447e-40,S,1,0.00480202349017462,0.011238847680716558,0.0006108365197407948,0.01056980677374946,0.28135448718008904,1.5680666168632656e-36,S,1,0.009457530642752825,0.014460162593061227,0.00523801956377922,0.01326337599857425,0.26398772608666665,3.7745785315510667e-32,S,1,0.004805258788745063,0.008162583578067609,0.0038256988971241343,0.008044088834857913,0.15922191351736065,6.335956536303377e-12,S,1,0.009460765941323265,0.013280902142863298,0.008452881941162558,0.014737756106519563,0.1560623573387617,1.8527338824084124e-11,S,1,0.004655507152578203,0.006114687689858074,0.004627183044038426,0.00783256307288217,0.12013731158857602,5.918816852400461e-07,S,1,6,1
NGC4470,ne,W,E,0.008144009475952087,0.058950042692015314,0.04230413883991088,0.07241241245815618,0.21163161706706068,2.501951531519754e-22,W,-1,0.04894560023126671,0.08905811446842773,0.08548226453865347,0.10988685307589033,0.14902706914156574,2.907102166695705e-11,W,-1,0.08587637124243724,0.10812990199827191,0.12093179671318777,0.12440257525971977,0.11530154162318064,6.494259899840376e-07,W,-1,0.04080159075531462,0.03857646359234352,0.043178125698742596,0.04314253644975413,0.042331323969925685,0.26054980906840486,W,-1,0.07773236176648515,0.060543877444388744,0.07862765787327686,0.05997051561103957,0.05806371999464457,0.044276207644801384,W,-1,0.03693077101117053,0.03740206191805489,0.03544953217453426,0.030656196236256417,0.057111194632951084,0.050078594895336885,E,1,-4,-1
NGC4490,sw,NE,SW,-0.0008126069018071305,0.03047150042725278,0.01730521351768304,0.028507217932596453,0.2627493159708974,6.87256911727274e-135,NE,-1,-0.008613570974342708,0.050195699732930005,0.020766888536757143,0.05314075351558521,0.2556465012604398,1.1498887487578607e-127,NE,-1,0.005645027473758057,0.07126030155237834,0.04163706018641429,0.06959682876165642,0.2192260280003522,8.716058343155091e-94,NE,-1,-0.007800964072535578,0.026528398023203077,0.0034616750190741025,0.03122362372126506,0.13867385590221726,1.2832217383793493e-37,NE,-1,0.006457634375565188,0.04631529094583018,0.024331846668731248,0.045539772854062396,0.14791619787437346,9.261525526268291e-43,NE,-1,0.014258598448100766,0.026584514913497746,0.020870171649657147,0.02465846050999426,0.11127253871816696,2.4706840218376286e-24,NE,-1,-6,-1
NGC4496A,se,N,S,0.006267766205212913,0.008036929691235248,0.00126855755229429,0.01347474640219579,0.2612794612794613,1.7047559496990748e-89,S,1,-0.027307155402285378,0.024196646625205306,-0.11047297094994792,0.0586418472540736,0.6838383838383838,0.0,S,1,-0.0835121894176859,0.03947342480760242,-0.19959081290952604,0.08593048650035008,0.6622895622895623,0.0,S,1,-0.033574921607498295,0.021237331610023343,-0.1117415285022422,0.057071323376722334,0.6885521885521886,0.0,S,1,-0.08977995562289882,0.037586441055613505,-0.20085937046182037,0.08399803161259049,0.6579124579124579,0.0,S,1,-0.056205034015400515,0.027959374680949063,-0.08911784195957814,0.038820751107792026,0.4117845117845118,9.599054685164602e-226,S,1,6,1
NGC450,nw,NW,SE,0.013712147114424485,0.016887027006365726,0.015525076768312406,0.02260728998605751,0.05123151326272049,0.022637593584644223,NW,1,0.014372767748616466,0.02456026248360459,0.01935521165272298,0.03304684289279874,0.06498346985617721,0.0015002211765573724,NW,1,0.008220694958889005,0.026778404069082693,0.015516415912495415,0.03666987856560907,0.07558662707855153,0.00011959510124817725,NW,1,0.0006606206341919824,0.014837957459840682,0.003830134884410577,0.015643031863641844,0.1020130977700099,4.121027784014948e-08,NW,1,-0.005491452155535478,0.016872352833063462,-8.660855816992269e-06,0.018836710805591093,0.1250507134985646,5.6723600142574776e-12,NW,1,-0.006152072789727459,0.008611763813877685,-0.003838795740227571,0.00900630429030731,0.0983259281096675,1.4553961871589788e-07,NW,1,6,1
NGC4522,se,NW,SE,0.018388430185314872,0.05497277450381223,0.06010191952960927,0.07072293732798851,0.21679989399185604,2.217357944527817e-61,NW,-1,0.007603775514464856,0.07320733530382983,0.06298085100336026,0.0969941397307098,0.21901239169917883,1.0485490973253325e-62,NW,-1,0.02129290782796965,0.09384227598463472,0.08277387501674531,0.12310586461094039,0.20408040046607973,1.9624507002408503e-54,NW,-1,-0.010784654670850016,0.02838118928850926,0.002878931473750997,0.03482714996480127,0.16194067949531085,2.3124848798756807e-34,NW,-1,0.0029044776426547857,0.050803958914521476,0.022671955487136044,0.06124692941890598,0.14964976109932546,2.230044652522455e-29,NW,-1,0.013689132313504802,0.03716013459619604,0.01979302401338505,0.04033860287506008,0.07871332957678577,1.976518100884671e-08,NW,-1,-6,-1
NGC4536,ne,NE,SW,-0.013546506408076931,0.03650883349655338,0.021507209062007315,0.027287109935447258,0.613023463023463,7.3126437726144e-92,NE,1,0.0003776373018869938,0.03896352130952953,0.04662330683928409,0.05007369789543966,0.542983367983368,1.2488009527666747e-70,NE,1,-0.004137448328087669,0.05139311844847789,0.06720989164516575,0.07174982719005027,0.6149465399465399,1.743200589936495e-92,NE,1,0.013924143709963924,0.01352792804613404,0.025116097777276764,0.02655249946103404,0.1777101277101277,1.1140186215329466e-07,NE,1,0.009409058079989261,0.023542024204948674,0.04570268258315843,0.04968633711412082,0.4878601128601129,9.597921419386702e-57,NE,1,-0.004515085629974665,0.0171866734826962,0.020586584805881665,0.024420503348730627,0.7091104841104842,2.9934346340780415e-126,NE,1,6,1
NGC4540,w,NW,SE,0.05130289300014963,0.03320536619707395,0.07703584404396592,0.04208510655792719,0.35244714564086294,3.9682901990900983e-95,NW,1,0.0584548209517803,0.04132295318353324,0.0934687249836131,0.050197844676240715,0.37006390933092503,2.8146018130359466e-105,NW,1,0.0024214525275689253,0.04835586713271459,0.04174180218214272,0.05638249600635463,0.32684374961861873,1.2956473969731505e-81,NW,1,0.007151927951630668,0.018979323466105983,0.016432880939647187,0.01904166802184307,0.22226697095807044,1.0189285283448246e-37,NW,1,-0.048881440472580695,0.03272127407845236,-0.03529404186182319,0.03391093545101118,0.1691736128908904,5.942596407571028e-22,NW,1,-0.05603336842421137,0.02691478723859417,-0.05172692280147037,0.02965924067842798,0.09657387406078506,1.9451071276665167e-07,NW,1,6,1
NGC4548,sw,N,S,0.010805956791585497,0.009375322543775263,0.010584041471699843,0.010575607927234892,0.0511876916441158,0.0012336147896553986,S,1,0.013569599724059106,0.011998154173856542,0.012774802275065552,0.012504919602427784,0.06156586936596412,4.5903162151815796e-05,S,1,0.013860882916805982,0.011458360173443224,0.012961076894380457,0.011572357457266291,0.05377219859750634,0.0005748232372746471,S,1,0.0027636429324736063,0.0031164803989793435,0.002190760803365708,0.0026507893576419427,0.09094884685002301,1.557930365452522e-10,S,1,0.003054926125220483,0.003533914962158986,0.0023770354226806127,0.0036334250046015613,0.07074477570030681,1.5065212227106448e-06,S,1,0.0002912831927468768,0.0028435225674555025,0.00018627461931490472,0.0029511699539764846,0.04273594475984428,0.01150145706603027,S,1,6,1
NGC4618,sw,NW,SE,0.029145758740021337,0.047044092593266855,0.012723687129033307,0.046246678817756605,0.1791351498720143,1.700650780980871e-36,SE,0,0.04120258302819764,0.06303671595745737,0.01617472200587609,0.0581216934212444,0.2345973372915499,1.6356373231931933e-62,SE,0,0.054372032810608824,0.07102039626417181,0.029675855107796977,0.06478915132284296,0.1972806446238432,3.216006434399125e-44,SE,0,0.012056824288176305,0.024310435588378188,0.003451034876842786,0.033456633049925015,0.1896737500567984,6.916536629151604e-41,SE,0,0.02522627407058749,0.034750715794709224,0.016952167978763675,0.040964302997020065,0.11111052209078655,2.8291802259192288e-14,SE,0,0.013169449782411184,0.027537798975156395,0.013501133101920887,0.03388759226985826,0.03031443587840601,0.18298376058211066,NW,0,0,0
NGC4644,nw,NW,SE,-0.0023043523147693533,0.010600488278124513,0.004066713650439146,0.009135216664600718,0.2591444890023089,4.647729728872315e-19,NW,1,0.0005994780679741125,0.008563615850980267,0.01299486555727364,0.008936903838285805,0.5152053712480252,1.0675232925518418e-76,NW,1,-0.004749308861593525,0.012290928866747822,0.011641624791335651,0.015298363718319398,0.49011119212541016,4.702951609639455e-69,NW,1,0.002903830382743465,0.00775529465254654,0.008928151906834495,0.010919249420703039,0.34975391906671527,1.168465254273463e-34,NW,1,-0.0024449565468241717,0.012748960200762511,0.007574911140896506,0.01884460715897144,0.3035681735326285,4.3591668937376023e-26,NW,1,-0.005348786929567637,0.008564650057174937,-0.0013532407659379905,0.0102770739070027,0.16601348888078746,4.800306993521897e-08,NW,1,6,1
NGC4647,n,N,S,-0.012086124285657952,0.024541969987293615,-0.00267297554781034,0.016760502668859527,0.20722240040380036,1.0865554984628513e-40,N,1,-0.008698259566560257,0.04520499973088122,0.005827916924677771,0.02181573619564763,0.2156609777086083,4.727399724799772e-44,N,1,0.03009890736839907,0.05747094144412354,0.03493324615870824,0.029845245309154778,0.06501027903235135,0.0002205128007865296,N,1,0.0033878647190976937,0.02966866905962656,0.00850089247248811,0.011233935292098242,0.10664233173670955,4.675944238114827e-11,N,1,0.04218503165405701,0.05443555645949908,0.037606221706518575,0.02923867790723747,0.08953624300929407,6.88711664217259e-08,S,-1,0.03879716693495932,0.04038313927104633,0.029105329234030464,0.023478813997134505,0.1293359464684119,5.251201773583682e-16,S,-1,2,1
NGC4654,ne,NE,SW,-0.0005600387120122574,0.010206364551753729,-0.002834030931307677,0.009648308287413263,0.13632866997560988,4.555929338140578e-50,SW,-1,0.000490631045260316,0.015531223042280651,-0.0006581616452429226,0.01428688974063052,0.07333083202840124,9.154940494790706e-15,SW,-1,-0.002133706930402999,0.021102778843544633,-0.001057560123148408,0.017835019454897322,0.0348024564314008,0.0011579239348732382,NE,1,0.001050669757272574,0.006578689985569983,0.0021758692860647548,0.005670153389146498,0.06842642299074127,6.511267826522368e-13,NE,1,-0.0015736682183907415,0.012601901197884886,0.00177647080815927,0.009344907892855334,0.11644649391067814,1.3339132155266597e-36,NE,1,-0.0026243379756633154,0.007988840360321802,-0.0003993984779054849,0.005960695548103699,0.12254282503043301,1.4968842255528715e-40,NE,1,2,1
NGC4682,se,N,S,0.034089351224024,0.018383744274851448,0.03073306859560371,0.01803164667594866,0.06288031011372895,3.716262442796167e-05,S,1,0.04019091693838631,0.020266025140585956,0.037694474283896905,0.01920492536175892,0.06252353973130814,4.193411021360995e-05,S,1,0.022437499034498258,0.02730887554334633,0.01842029080434134,0.025496761573588742,0.061823555704098025,5.344611795340952e-05,S,1,0.00610156571436232,0.010886738086935029,0.0069614056882931945,0.013340467044214476,0.03863388352212097,0.032899439294877306,N,-1,-0.011651852189525738,0.01888301056361417,-0.012312777791262374,0.020302408404604764,0.03489289506145497,0.07050293374552873,S,1,-0.01775341790388806,0.018242620796837108,-0.019274183479555566,0.018078971949792667,0.034131167476715296,0.08123840317917143,S,1,4,1
NGC4691,s,NW,SE,0.013300057434606643,0.024248150333265096,0.008104037169654207,0.03322540933943278,0.23149918057321348,3.9025944503849825e-39,SE,1,-0.037841419309314,0.031191570182095046,-0.03262196703379631,0.02638930319014033,0.08665475311989711,7.808328711756044e-06,NW,-1,-0.05372291210204086,0.04420764541537739,-0.04638262192240447,0.03397985518650729,0.0784449265183104,7.577636437645924e-05,NW,-1,-0.05114147674392065,0.04916523712604922,-0.040726004203450517,0.04472477959507135,0.13597002053753213,1.0022574162410913e-13,NW,-1,-0.06702296953664749,0.061643668978511076,-0.05448665909205869,0.05033129363949652,0.08855662342819717,4.5828756366654595e-06,NW,-1,-0.01588149279272686,0.016105924093881875,-0.013760654888608169,0.01192159853655569,0.05958773793753389,0.005534989862739603,NW,-1,-4,-1
