name,paper_label,pos_label,neg_label,g-r_pos_mean,g-r_neg_mean,g-r_mean_diff,g-r_label,g-r_score,g-i_pos_mean,g-i_neg_mean,g-i_mean_diff,g-i_label,g-i_score,g-z_pos_mean,g-z_neg_mean,g-z_mean_diff,g-z_label,g-z_score,g-y_pos_mean,g-y_neg_mean,g-y_mean_diff,g-y_label,g-y_score,r-i_pos_mean,r-i_neg_mean,r-i_mean_diff,r-i_label,r-i_score,r-z_pos_mean,r-z_neg_mean,r-z_mean_diff,r-z_label,r-z_score,r-y_pos_mean,r-y_neg_mean,r-y_mean_diff,r-y_label,r-y_score,i-z_pos_mean,i-z_neg_mean,i-z_mean_diff,i-z_label,i-z_score,i-y_pos_mean,i-y_neg_mean,i-y_mean_diff,i-y_label,i-y_score,z-y_pos_mean,z-y_neg_mean,z-y_mean_diff,z-y_label,z-y_score,total,score,GOFHER_label
NGC4602,S,N,S,0.0061409374424536275,-0.005668722454062634,0.01180965989651626,S,1,0.01576899794137496,-0.006509804705274291,0.022278802646649252,S,1,-0.00041238271595634785,-0.032609671345533275,0.03219728862957693,S,1,-0.0031821245857616715,-0.038666853713941164,0.035484729128179494,S,1,0.009628060498921332,-0.0008410822512116578,0.01046914275013299,S,1,-0.006553320158409976,-0.026940948891470643,0.020387628733060666,S,1,-0.0093230620282153,-0.03299813125987853,0.02367506923166323,S,1,-0.01618138065733131,-0.026099866640258984,0.009918485982927674,S,1,-0.01895112252713663,-0.03215704900866687,0.013205926481530243,S,1,-0.0027697418698053237,-0.006057182368407887,0.0032874404986025633,S,1,10,1,S
NGC470,SW,W,E,-0.011064573233896025,-0.003886596676618351,-0.0071779765572776745,W,1,-0.02043196510976143,-0.006203515313962207,-0.014228449795799222,W,1,-0.012493793047429433,0.00666147998469995,-0.019155273032129383,W,1,-0.017303583556563692,0.004700428680291365,-0.022004012236855056,W,1,-0.009367391875865405,-0.0023169186373438555,-0.0070504732385215495,W,1,-0.0014292198135334084,0.0105480766613183,-0.011977296474851708,W,1,-0.0062390103226676675,0.008587025356909715,-0.014826035679577382,W,1,0.007938172062331996,0.012864995298662156,-0.004926823236330161,W,1,0.003128381553197737,0.010903943994253571,-0.007775562441055834,W,1,-0.0048097905091342595,-0.0019610513044085853,-0.0028487392047256742,W,1,10,1,W
NGC4771,NE,NE,SW,-0.0014232512130249353,0.021518066846660543,-0.022941318059685478,NE,1,-0.0064234352638769,0.03194469835996848,-0.03836813362384538,NE,1,0.008871998799881618,0.060629362191701695,-0.05175736339182008,NE,1,0.0014105740476281538,0.06048534559162171,-0.05907477154399356,NE,1,-0.005000184050851965,0.010426631513307933,-0.0154268155641599,NE,1,0.010295250012906553,0.03911129534504115,-0.0288160453321346,NE,1,0.002833825260653089,0.03896727874496117,-0.03613345348430808,NE,1,0.015295434063758518,0.028684663831733223,-0.013389229767974705,NE,1,0.007834009311505054,0.02854064723165324,-0.020706637920148187,NE,1,-0.007461424752253464,-0.00014401660007998205,-0.007317408152173482,NE,1,10,1,NE
NGC4800,W,NW,SE,0.010341341284476283,0.020374357129103068,-0.010033015844626784,NW,1,0.012161568970994253,0.02922197559332814,-0.017060406622333886,NW,1,0.011726998679351031,0.032513772209447095,-0.020786773530096066,NW,1,0.011704111190941358,0.038563062926333075,-0.02685895173539172,NW,1,0.0018202276865179699,0.008847618464225071,-0.0070273907777071015,NW,1,0.0013856573948747468,0.012139415080344024,-0.010753757685469278,NW,1,0.001362769906465074,0.018188705797230004,-0.01682593589076493,NW,1,-0.0004345702916432232,0.0032917966161189515,-0.0037263669077621745,NW,1,-0.00045745778005289596,0.009341087333004932,-0.009798545113057828,NW,1,-2.2887488409672728e-05,0.00604929071688598,-0.006072178205295653,NW,1,10,1,NW
NGC4845,SE,N,S,0.09717886361169885,0.018164219915858835,0.07901464369584002,S,1,0.1492957974694497,0.04149990801394425,0.10779588945550546,S,1,0.17129647131238088,0.048727466096834045,0.12256900521554684,S,1,0.18702658578542786,0.06047397634369745,0.1265526094417304,S,1,0.052116933857750854,0.023335688098085415,0.02878124575966544,S,1,0.07411760770068201,0.03056324618097521,0.043554361519706805,S,1,0.089847722173729,0.042309756427838616,0.04753796574589038,S,1,0.022000673842931157,0.007227558082889794,0.014773115760041363,S,1,0.03773078831597814,0.018974068329753197,0.018756719986224944,S,1,0.015730114473046987,0.011746510246863405,0.003983604226183582,S,1,10,1,S
NGC4951,N,N,S,0.041509997417818065,0.09847696891108813,-0.05696697149327007,N,1,0.04565385987586084,0.12016765373611929,-0.07451379386025844,N,1,0.05421982765877279,0.14090664334201672,-0.08668681568324393,N,1,0.058420784498553126,0.1515244321811674,-0.09310364768261428,N,1,0.004143862458042779,0.021690684825031156,-0.017546822366988377,N,1,0.012709830240954728,0.04242967443092859,-0.029719844189973865,N,1,0.01691078708073506,0.05304746327007927,-0.036136676189344207,N,1,0.00856596778291195,0.020738989605897436,-0.012173021822985486,N,1,0.012766924622692284,0.03135677844504811,-0.018589853822355826,N,1,0.004200956839780333,0.010617788839150674,-0.00641683199937034,N,1,10,1,N
NGC5443,SE,NW,SE,0.007981873868643486,0.003949574709776602,0.004032299158866884,SE,1,0.023459222890759312,0.02100471028138408,0.0024545126093752333,SE,1,0.021673146240914515,0.01852425195212831,0.003148894288786206,SE,1,0.0225155907590904,0.02299439927239428,-0.0004788085133038793,NW,-1,0.015477349022115828,0.017055135571607476,-0.0015777865494916478,NW,-1,0.01369127237227103,0.014574677242351706,-0.000883404870080675,NW,-1,0.014533716890446914,0.019044824562617677,-0.004511107672170762,NW,-1,-0.0017860766498447966,-0.0024804583292557694,0.0006943816794109728,SE,1,-0.0009436321316689132,0.0019896889910102026,-0.002933321122679116,NW,-1,0.0008424445181758834,0.0044701473202659716,-0.003627702802090088,NW,-1,-2,-1,NW
NGC5522,SE,NW,SE,0.032748629484332326,0.017976132096853628,0.014772497387478697,SE,1,0.04935674707767666,0.026284556582847698,0.023072190494828965,SE,1,0.06522657448001143,0.03657809583516126,0.02864847864485017,SE,1,0.06251783509283937,0.026515263807807315,0.03600257128503205,SE,1,0.016608117593344338,0.00830842448599407,0.008299693107350268,SE,1,0.03247794499567911,0.01860196373830763,0.01387598125737148,SE,1,0.029769205608507043,0.008539131710953687,0.021230073897553357,SE,1,0.01586982740233477,0.01029353925231356,0.005576288150021209,SE,1,0.013161088015162706,0.00023070722495961742,0.012930380790203089,SE,1,-0.0027087393871720634,-0.010062832027353943,0.007354092640181879,SE,1,10,1,SE
NGC5533,SE,NW,SE,-0.0052761956702356465,-0.01052310657555137,0.005246910905315723,SE,1,0.010990316310948501,0.0015034692665314004,0.009486847044417102,SE,1,0.016925925617680363,0.005945209144089459,0.010980716473590904,SE,1,0.005031766047803302,-0.007675567156380682,0.012707333204183983,SE,1,0.01626651198118415,0.012026575842082771,0.004239936139101378,SE,1,0.02220212128791601,0.01646831571964083,0.0057338055682751785,SE,1,0.010307961718038949,0.0028475394191706882,0.00746042229886826,SE,1,0.005935609306731861,0.0044417398775580584,0.0014938694291738025,SE,1,-0.005958550263145198,-0.009179036422912082,0.0032204861597668836,SE,1,-0.01189415956987706,-0.013620776300470141,0.001726616730593081,SE,1,10,1,SE
NGC5559,SE,NW,SE,0.03483921567830373,0.003473862381782835,0.0313653532965209,SE,1,0.10531856609661734,0.048915285204065455,0.05640328089255189,SE,1,0.11177813184974167,0.046353754758265996,0.06542437709147567,SE,1,0.09399495390734154,0.023542851390731003,0.07045210251661053,SE,1,0.0704793504183136,0.04544142282228262,0.025037927596030983,SE,1,0.07693891617143794,0.04287989237648316,0.03405902379495478,SE,1,0.059155738229037816,0.020068989008948167,0.039086749220089645,SE,1,0.006459565753124336,-0.002561530445799461,0.009021096198923797,SE,1,-0.011323612189275791,-0.02537243381333445,0.01404882162405866,SE,1,-0.017783177942400127,-0.022810903367534992,0.005027725425134865,SE,1,10,1,SE
NGC5587,SW,E,W,0.01395086345226151,0.009297905706048517,0.004652957746212993,W,1,0.018436416640621518,0.010588311712176196,0.007848104928445322,W,1,0.018685034874989896,0.007157334489139568,0.01152770038585033,W,1,0.015022706386596543,0.0028143666450630793,0.012208339741533463,W,1,0.004485553188360009,0.001290406006127679,0.0031951471822323297,W,1,0.004734171422728385,-0.0021405712169089495,0.006874742639637334,W,1,0.0010718429343350318,-0.006483539060985438,0.00755538199532047,W,1,0.0002486182343683769,-0.003430977223036628,0.0036795954574050053,W,1,-0.0034137102540249768,-0.007773945067113117,0.00436023481308814,W,1,-0.0036623284883933534,-0.004342967844076489,0.0006806393556831355,W,1,10,1,W
NGC5616,NE,E,W,-0.0017384792724363682,0.004149804328485727,-0.005888283600922095,E,1,0.026275803820122873,0.04122374025215563,-0.014947936432032759,E,1,0.03158326910954289,0.05485056654424703,-0.02326729743470414,E,1,0.01863807828289473,0.04825953731388286,-0.02962145903098813,E,1,0.02801428309255924,0.03707393592366991,-0.009059652831110668,E,1,0.03332174838197926,0.0507007622157613,-0.017379013833782042,E,1,0.0203765575553311,0.04410973298539714,-0.023733175430066037,E,1,0.005307465289420021,0.0136268262920914,-0.008319361002671378,E,1,-0.007637725537228141,0.0070357970617272335,-0.014673522598955374,E,1,-0.012945190826648162,-0.006591029230364167,-0.006354161596283995,E,1,10,1,E
NGC5656,SE,NW,SE,0.0019147133108332077,-0.0026392378298200144,0.004553951140653222,SE,1,0.012445604404445471,0.0034088741036791153,0.009036730300766356,SE,1,0.01468596793165755,0.0016603911334509235,0.013025576798206626,SE,1,0.01326075427415074,-0.0033256392781242064,0.016586393552274946,SE,1,0.010530891093612263,0.00604811193349913,0.004482779160113133,SE,1,0.012771254620824343,0.004299628963270938,0.008471625657553404,SE,1,0.011346040963317532,-0.000686401448304192,0.012032442411621724,SE,1,0.002240363527212079,-0.0017484829702281916,0.00398884649744027,SE,1,0.000815149869705269,-0.006734513381803322,0.007549663251508591,SE,1,-0.0014252136575068101,-0.00498603041157513,0.0035608167540683196,SE,1,10,1,SE
NGC5676,SE,NW,SE,0.01370159674826798,0.004452996108232642,0.009248600640035338,SE,1,0.02873272848669657,0.017954295788099008,0.010778432698597563,SE,1,0.02709375993256331,0.009855718940573846,0.017238040991989466,SE,1,0.029224886760396883,0.010727188300770591,0.018497698459626292,SE,1,0.01503113173842859,0.013501299679866368,0.0015298320585622228,SE,1,0.013392163184295328,0.005402722832341203,0.007989440351954124,SE,1,0.0155232900121289,0.006274192192537948,0.009249097819590952,SE,1,-0.0016389685541332631,-0.008098576847525164,0.006459608293391901,SE,1,0.0004921582737003103,-0.007227107487328419,0.007719265761028729,SE,1,0.002131126827833573,0.0008714693601967449,0.001259657467636828,SE,1,10,1,SE
NGC5690,SW,NE,SW,0.003610041719537148,0.005193606870231127,-0.0015835651506939784,NE,-1,-0.004326117227167146,-0.003859901676728201,-0.00046621555043894515,NE,-1,-0.010839953748172645,-0.012925830142479696,0.002085876394307051,SW,1,-0.03940918049046772,-0.043669158872203045,0.0042599783817353284,SW,1,-0.007936158946704294,-0.009053508546959327,0.0011173496002550333,SW,1,-0.014449995467709793,-0.01811943701271082,0.0036694415450010277,SW,1,-0.04301922221000487,-0.04886276574243417,0.005843543532429302,SW,1,-0.006513836521005498,-0.009065928465751496,0.002552091944745998,SW,1,-0.03508306326330057,-0.039809257195474845,0.004726193932174272,SW,1,-0.028569226742295076,-0.030743328729723348,0.0021741019874282723,SW,1,6,1,SW
NGC5750,NW,N,S,0.015801838358372806,0.026394220836964702,-0.010592382478591896,N,1,0.017097967251006783,0.030268626053814366,-0.013170658802807583,N,1,0.012876715037979335,0.027804570509333895,-0.01492785547135456,N,1,0.01178435918585587,0.02780005381312574,-0.01601569462726987,N,1,0.0012961288926339777,0.0038744052168496654,-0.0025782763242156877,N,1,-0.002925123320393471,0.0014103496723691933,-0.004335472992762664,N,1,-0.004017479172516935,0.0014058329761610366,-0.005423312148677971,N,1,-0.004221252213027448,-0.002464055544480472,-0.001757196668546976,N,1,-0.0053136080651509125,-0.002468572240688629,-0.0028450358244622837,N,1,-0.0010923558521234642,-4.516696208156645e-06,-0.0010878391559153075,N,1,10,1,N
NGC6118,NW,NW,SE,0.024916897866915748,0.04701247225221321,-0.02209557438529746,NW,1,0.02065123985818331,0.07688749782504764,-0.05623625796686433,NW,1,0.02084989219382628,0.09636898690565901,-0.07551909471183273,NW,1,-0.003860613425815129,0.07944400862915747,-0.0833046220549726,NW,1,-0.004265658008732436,0.029875025572834436,-0.03414068358156687,NW,1,-0.004067005673089469,0.04935651465344581,-0.05342352032653528,NW,1,-0.028777511292730876,0.032431536376944264,-0.06120904766967514,NW,1,0.00019865233564296685,0.019481489080611376,-0.01928283674496841,NW,1,-0.024511853283998443,0.0025565108041098314,-0.027068364088108275,NW,1,-0.02471050561964141,-0.016924978276501544,-0.007785527343139864,NW,1,10,1,NW
NGC716,NW,NW,SE,0.014290210337470981,0.025792729041580066,-0.011502518704109085,NW,1,0.030963387831985583,0.05536403864520225,-0.024400650813216667,NW,1,0.03683148594427621,0.0701090771199749,-0.03327759117569869,NW,1,0.019214119551252958,0.058193529844817356,-0.0389794102935644,NW,1,0.0166731774945146,0.029571309603622187,-0.012898132109107587,NW,1,0.022541275606805227,0.044316348078394824,-0.021775072471589597,NW,1,0.004923909213781978,0.03240080080323729,-0.02747689158945531,NW,1,0.005868098112290626,0.01474503847477264,-0.008876940362482013,NW,1,-0.011749268280732625,0.002829491199615101,-0.014578759480347725,NW,1,-0.01761736639302325,-0.01191554727515754,-0.005701819117865712,NW,1,10,1,NW
NGC7184,NW,N,S,0.019900019512722144,0.026891011663045635,-0.006990992150323491,N,1,0.03144165432702635,0.04063160179628422,-0.009189947469257873,N,1,0.030894803355290185,0.04131445158983761,-0.010419648234547427,N,1,0.02887481374713594,0.039553459526147285,-0.010678645779011346,N,1,0.011541634814304204,0.013740590133238584,-0.0021989553189343796,N,1,0.010994783842568039,0.014423439926791976,-0.0034286560842239373,N,1,0.008974794234413797,0.012662447863101648,-0.003687653628687851,N,1,-0.0005468509717361643,0.000682849793553393,-0.0012297007652895572,N,1,-0.0025668405798904077,-0.0010781422701369365,-0.0014886983097534712,N,1,-0.002019989608154244,-0.0017609920636903296,-0.00025899754446391423,N,1,10,1,N
NGC7314,E,E,W,0.10607017154077947,0.12548182196913701,-0.019411650428357546,E,1,0.10624812541410952,0.13097894053042333,-0.02473081511631381,E,1,0.12860533449493683,0.15370141898615086,-0.025096084491214032,E,1,0.1269250358928498,0.15272375981813835,-0.025798723925288536,E,1,0.00017795387333004463,0.005497118561286311,-0.005319164687956267,E,1,0.02253516295415737,0.02821959701701385,-0.0056844340628564825,E,1,0.02085486435207035,0.027241937849001325,-0.006387073496930976,E,1,0.022357209080827323,0.02272247845572754,-0.00036526937490021644,E,1,0.020676910478740308,0.021744819287715014,-0.001067908808974706,E,1,-0.0016802986020870183,-0.0009776591680125258,-0.0007026394340744924,E,1,10,1,E
NGC7392,NE,N,S,-0.0024439612012931607,0.004871146712830573,-0.007315107914123734,N,1,0.00589867378650936,0.01847492169085335,-0.012576247904343987,N,1,0.006520180919049484,0.021746942807580324,-0.015226761888530841,N,1,0.0028248906863803814,0.019057242478433524,-0.016232351792053144,N,1,0.008342634987802522,0.013603774978022776,-0.0052611399902202545,N,1,0.008964142120342643,0.01687579609474975,-0.007911653974407108,N,1,0.005268851887673542,0.014186095765602952,-0.00891724387792941,N,1,0.0006215071325401231,0.003272021116726975,-0.002650513984186852,N,1,-0.003073783100128979,0.0005823207875801765,-0.0036561038877091553,N,1,-0.0036952902326691022,-0.002689700329146798,-0.0010055899035223042,N,1,10,1,N
NGC7448,SW,E,W,0.008876085101753488,0.009585495536042791,-0.000709410434289303,E,-1,0.014293160897338855,0.015570329048460091,-0.0012771681511212357,E,-1,0.013865460765635473,0.011222261194761555,0.002643199570873918,W,1,0.0035225782205771756,-0.0019470253604014494,0.0054696035809786245,W,1,0.005417075795585368,0.0059848335124173,-0.0005677577168319318,E,-1,0.004989375663881986,0.0016367656587187632,0.0033526100051632225,W,1,-0.005353506881176312,-0.011532520896444241,0.006179014015267929,W,1,-0.00042770013170338224,-0.004348067853698536,0.003920367721995154,W,1,-0.01077058267676168,-0.01751735440886154,0.00674677173209986,W,1,-0.010342882545058298,-0.013169286555163005,0.0028264040101047064,W,1,4,1,W
NGC7721,W,W,E,0.04377644899716006,0.06407040291582618,-0.02029395391866612,W,1,0.04575944958656249,0.07132526658008201,-0.025565816993519522,W,1,0.05510733649042395,0.09401799306729132,-0.03891065657686737,W,1,0.038379944280434376,0.08226297785967539,-0.04388303357924101,W,1,0.0019830005894024287,0.007254863664255825,-0.005271863074853396,W,1,0.011330887493263891,0.02994759015146514,-0.01861670265820125,W,1,-0.005396504716725682,0.018192574943849207,-0.02358907966057489,W,1,0.009347886903861463,0.022692726487209314,-0.013344839583347852,W,1,-0.007379505306128111,0.010937711279593384,-0.018317216585721496,W,1,-0.016727392209989575,-0.01175501520761593,-0.004972377002373645,W,1,10,1,W
NGC779,NE,NE,SW,0.0017547843231820656,0.00801440195783574,-0.0062596176346536745,NE,1,0.031522209128285746,0.040617194082360475,-0.00909498495407473,NE,1,0.03268973010325195,0.04377912410677636,-0.011089394003524412,NE,1,0.007405408699998807,0.021812733951046104,-0.014407325251047296,NE,1,0.029767424805103682,0.032602792124524736,-0.002835367319421054,NE,1,0.030934945780069886,0.03576472214894062,-0.004829776368870737,NE,1,0.005650624376816741,0.013798331993210363,-0.008147707616393622,NE,1,0.0011675209749662015,0.003161930024415887,-0.0019944090494496856,NE,1,-0.02411680042828694,-0.01880446013131437,-0.00531234029697257,NE,1,-0.025284321403253145,-0.021966390155730257,-0.0033179312475228873,NE,1,10,1,NE
NGC787,SE,N,S,0.004795892222466909,-8.744584201994011e-05,0.004883338064486849,S,1,0.017943673671617793,0.008307721487025634,0.009635952184592159,S,1,0.025924070919840184,0.013146054714438617,0.012778016205401567,S,1,0.021938394613382727,0.009199954454980177,0.01273844015840255,S,1,0.013147781449150882,0.008395167329045574,0.004752614120105308,S,1,0.02112817869737327,0.013233500556458557,0.007894678140914714,S,1,0.017142502390915818,0.009287400297000117,0.0078551020939157,S,1,0.00798039724822239,0.004838333227412982,0.003142064020809409,S,1,0.003994720941764935,0.0008922329679545429,0.0031024879738103927,S,1,-0.003985676306457455,-0.003946100259458439,-3.957604699901616e-05,N,-1,8,1,S
