name,paper_label,pos_label,neg_label,g-r_pos_mean,g-r_neg_mean,g-r_mean_diff,g-r_mannwhitneyu_stat,g-r_mannwhitneyu_pval,g-r_wasserstein_distance,g-r_mean_wasserstein_distance,g-r_wasserstein_distance_confidence_interval_lower,g-r_wasserstein_distance_confidence_interval_lower.1,g-r_laplace_smoothed_kld,g-r_label,g-r_score,g-i_pos_mean,g-i_neg_mean,g-i_mean_diff,g-i_mannwhitneyu_stat,g-i_mannwhitneyu_pval,g-i_wasserstein_distance,g-i_mean_wasserstein_distance,g-i_wasserstein_distance_confidence_interval_lower,g-i_wasserstein_distance_confidence_interval_lower.1,g-i_laplace_smoothed_kld,g-i_label,g-i_score,g-z_pos_mean,g-z_neg_mean,g-z_mean_diff,g-z_mannwhitneyu_stat,g-z_mannwhitneyu_pval,g-z_wasserstein_distance,g-z_mean_wasserstein_distance,g-z_wasserstein_distance_confidence_interval_lower,g-z_wasserstein_distance_confidence_interval_lower.1,g-z_laplace_smoothed_kld,g-z_label,g-z_score,r-i_pos_mean,r-i_neg_mean,r-i_mean_diff,r-i_mannwhitneyu_stat,r-i_mannwhitneyu_pval,r-i_wasserstein_distance,r-i_mean_wasserstein_distance,r-i_wasserstein_distance_confidence_interval_lower,r-i_wasserstein_distance_confidence_interval_lower.1,r-i_laplace_smoothed_kld,r-i_label,r-i_score,r-z_pos_mean,r-z_neg_mean,r-z_mean_diff,r-z_mannwhitneyu_stat,r-z_mannwhitneyu_pval,r-z_wasserstein_distance,r-z_mean_wasserstein_distance,r-z_wasserstein_distance_confidence_interval_lower,r-z_wasserstein_distance_confidence_interval_lower.1,r-z_laplace_smoothed_kld,r-z_label,r-z_score,i-z_pos_mean,i-z_neg_mean,i-z_mean_diff,i-z_mannwhitneyu_stat,i-z_mannwhitneyu_pval,i-z_wasserstein_distance,i-z_mean_wasserstein_distance,i-z_wasserstein_distance_confidence_interval_lower,i-z_wasserstein_distance_confidence_interval_lower.1,i-z_laplace_smoothed_kld,i-z_label,i-z_score,total,score,GOFHER_label,g-r_is_valid,g-i_is_valid,g-z_is_valid,r-i_is_valid,r-z_is_valid,i-z_is_valid
NGC1,sw,N,S,0.0040905777608061,0.0035533560732133,0.0005372216875927,14685158.0,3.0042970855023437e-16,0.000591794823834,0.0006185388644706,0.000453528634883,0.0007910216307557,inf,S,1,0.0062251741439705,0.005238997813366,0.0009861763306044,14953150.0,3.035040949972882e-23,0.0010112085236852,0.0010226298489162,0.0007684128821878,0.0012924218420532,inf,S,1,0.0039327836294901,0.0022597324900449,0.0016730511394452,15628423.0,8.926170992482872e-47,0.0016776750545929,0.0016816615013505,0.0014427991739149,0.0019359161010139,inf,S,1,0.0021345963831643,0.0016856417401526,0.0004489546430116,15260376.0,6.701061159718632e-33,0.0004521048322367,0.0004528416284659,0.0003710616824082,0.0005386959975475,inf,S,1,-0.000157794131316,-0.0012936235831684,0.0011358294518524,16626477.0,4.2641898984071184e-97,0.0011358294518524,0.0011358782855926,0.0010318526897736,0.0012411296217806,inf,S,1,-0.0022923905144803,-0.0029792653233211,0.0006868748088407,15306655.0,1.6588400649070576e-34,0.0006876362215686,0.0006903319714642,0.0005792237872745,0.0008054381825227,inf,S,1,6,1,S,,,,,,
NGC1042,s,N,S,-0.0021899967756905,-0.0023263345184743,0.0001363377427837,2423329775.0,5.927319889466771e-24,0.0002357344747706,0.0002360723431274,0.0001915982583651,0.0002827376484934,inf,S,1,-0.0068646619812536,-0.0071799129112282,0.0003152509299746,2397340471.0,5.912750167739784e-11,0.0004193717646165,0.0004203570590673,0.0003355010118112,0.0005043935935999,inf,S,1,-0.0016843938317826,-0.0016108461188012,-7.35477129814087e-05,2155202465.0,9.092529895026238e-155,0.0001554582827094,0.0001560879633884,0.0001469013403509,0.0001667844267785,inf,N,-1,-0.0046746652055631,-0.0048535783927539,0.0001789131871908,2394327215.0,8.534095097172421e-10,0.0003124592811123,0.000312410805032,0.0002572630764634,0.000377509037347,inf,S,1,0.0005056029439078,0.000715488399673,-0.0002098854557651,2182779161.0,1.8612516393936555e-114,0.000303530321408,0.0003026704948353,0.0002614466944688,0.0003454537815035,inf,N,-1,0.0051802681494709,0.005569066792427,-0.000388798642956,2274370535.0,1.34407276613901e-24,0.0004829417317198,0.0004836341319945,0.0004033168917699,0.0005677703594053,inf,N,-1,0,0,-,,,,,,
NGC1068,w,NW,SE,-0.0162207487192248,-0.0185072972261554,0.0022865485069305,47668533.0,0.0008249467497335,0.0023143176260971,0.0023290243434709,0.0015040798923792,0.003192064299486,inf,SE,-1,-0.020269845998832,-0.0236768701912335,0.0034070241924015,47923595.0,6.194186217453269e-05,0.0035418268582327,0.0035518415796223,0.0025901547516263,0.0046200820499083,inf,SE,-1,0.0151422733158443,0.0133689418734702,0.0017733314423741,53003214.0,4.5077238313151355e-66,0.0023867348519,0.0025264269940585,0.0021372280917279,0.0029808997298339,inf,SE,-1,-0.0040490972796071,-0.0051695729650781,0.0011204756854709,50790363.0,2.8075538867560877e-30,0.0018406086548953,0.0018668315264786,0.0016099760351137,0.0021377007673116,inf,SE,-1,0.0313630220350692,0.0318762390996256,-0.0005132170645563,47256181.0,0.022866329547066,0.0039620272724628,0.0040440466398328,0.0030347604526971,0.0050446575014358,inf,NW,1,0.0354121193146764,0.0370458120647038,-0.0016336927500273,46249512.0,0.7390163216594595,0.0033751126787762,0.0035112950823307,0.0025840410300854,0.0045165298550038,inf,NW,1,-2,-1,SE,,,,,,
NGC1073,sw,NW,SE,0.0001705864501733,8.382929262327897e-05,8.675715755009299e-05,3930744130.0,1.7189721165617144e-36,9.8257348173971e-05,0.0001000578896134,8.931081122417784e-05,0.0001120027793819,inf,SE,0,0.0001821289175609,4.306528782964472e-06,0.0001778223887779,4025368239.0,1.0676973958681198e-103,0.0001778793328346,0.0001788414258017,0.0001610814538968,0.0001979581319743,inf,SE,0,-0.0092151081973933,-0.0093821852908365,0.0001670770934432,3906347945.0,7.515187518670951e-25,0.0002838533559265,0.0002855425410794,0.0002644141656359,0.0003052972039138,inf,SE,0,1.1542467387564614e-05,-7.952276384031451e-05,9.106523122787913e-05,3969453681.0,9.678621010007041e-60,0.000106571069466,0.0001080015414037,9.995470988512052e-05,0.0001167710188816,inf,SE,0,-0.0093856946475667,-0.0094660145834598,8.031993589315174e-05,3866923607.0,6.120210819134225e-11,0.0002308297273639,0.0002325065380726,0.0002129919763033,0.0002507366096094,inf,SE,0,-0.0093972371149542,-0.0093864918196195,-1.074529533472493e-05,3808428076.0,0.3309261072969903,0.0002068422704532,0.0002092535569464,0.0001951560853984,0.0002232997144803,inf,NW,0,0,0,SE,,,,,,
NGC1087,nw,W,E,0.0027376316050342,0.0031322184509373,-0.0003945868459031,512725949.0,0.0,0.0017258091559323,0.0017269308867376,0.0016500577975977,0.001809304749631,inf,W,1,-0.0025231152177315,-0.0020329173660522,-0.0004901978516792,525277046.0,5.39740536607096e-309,0.0015905218317099,0.0016110797421679,0.0014949487910959,0.0017582150935257,inf,W,1,-0.0057395271124546,-0.0045733427736357,-0.0011661843388188,526993973.0,8.810772406805372e-299,0.0023172996755495,0.0023392380202905,0.0022219867122205,0.0024672315512167,inf,W,1,-0.0052607468227657,-0.0051651358169896,-9.561100577612328e-05,601958524.0,5.0392351726123044e-21,0.0004862948914446,0.0005031148739934,0.0004470796843956,0.0005684080688732,inf,W,1,-0.0084771587174889,-0.0077055612245731,-0.0007715974929157,565733923.0,3.211607304741721e-114,0.0009656312904453,0.0009792768496345,0.0008612875613499,0.0011089513127323,inf,W,1,-0.0032164118947231,-0.0025404254075834,-0.0006759864871396,563172875.0,1.039263993800154e-123,0.0009346970007516,0.0009359988640968,0.0008713978777938,0.0009978048416632,inf,W,1,6,1,W,,,,,,
NGC160,se,NW,SE,0.0039276536526885,0.0036130422989164,0.0003146113537721,125067574.0,1.873683098891333e-14,0.0003146114021348,0.0003160814316274,0.0002125776223239,0.0004218411266149,inf,SE,1,0.0047501438300224,0.0044473803620089,0.0003027634680135,127143778.0,6.231162768283142e-25,0.0003406190735653,0.0003560291160646,0.0002608230363666,0.0004817349158659,inf,SE,1,0.0015983092274937,0.0012032334581318,0.0003950757693618,125615483.0,6.320598433553599e-17,0.0004031523420305,0.0004093758583865,0.0002926306395161,0.0005454539328662,inf,SE,1,0.0008224901773339,0.0008343380630925,-1.1847885758525822e-05,123374363.0,3.8946203947510634e-08,0.0001054085555413,0.0001073762802623,8.040207111651515e-05,0.0001358921541869,inf,NW,-1,-0.0023293444251947,-0.0024098088407845,8.04644155897238e-05,121985963.0,0.000197980246411,8.41383118238705e-05,8.563265679536311e-05,4.958625139324531e-05,0.000121924628374,inf,SE,1,-0.0031518346025287,-0.003244146903877,9.231230134824996e-05,120529806.0,0.0627412748753322,9.231230134824972e-05,9.48052465590719e-05,5.750331912611038e-05,0.0001391136041405,inf,SE,1,4,1,SE,,,,,,
NGC1645,s,N,S,0.0069329399670503,0.0059757276528911,0.0009572123141592,23640324.0,2.0200257371570825e-35,0.0009930504730814,0.0010373281442365,0.0007899284058211,0.0013210710054249,inf,S,1,0.0098517628732222,0.0081747619246416,0.0016770009485806,24088374.0,8.475310612379514e-48,0.0016777426394564,0.0017153261342322,0.0012578719797771,0.0022268158863893,inf,S,1,0.0025240697539749,0.000623267590001,0.0019008021639739,23259142.0,2.1446209203169542e-26,0.0019008983629335,0.0019130629941687,0.0014238161676265,0.0024753206024329,inf,S,1,0.0029188229061719,0.0021990342717504,0.0007197886344214,23444616.0,1.2943651049215329e-30,0.0007222977064829,0.0007222238685978,0.0005432871804523,0.0009149482484816,inf,S,1,-0.0044088702130753,-0.0053524600628901,0.0009435898498147,22399433.0,4.286630899890567e-11,0.0009481151156504,0.0009478678523946,0.0007050157042771,0.0011797815354678,inf,S,1,-0.0073276931192472,-0.0075514943346406,0.0002238012153933,21419881.0,0.0461329017186829,0.0002250343844567,0.0002445846520174,0.0001630383357223,0.0003448953818514,inf,S,1,6,1,S,,,,,,
NGC1677,sw,NE,SW,-0.0106995744351236,-0.0137329224912286,0.0030333480561049,2631640.0,2.785980894041067e-08,0.0031803509419638,0.0032274453449532,0.0024793457647012,0.0040129141454498,inf,SW,1,-0.0301510381593155,-0.0406908044672166,0.010539766307901,2765479.0,2.100476659150133e-18,0.010539766307901,0.0105460351904319,0.0087217655920712,0.0123770172870371,inf,SW,1,-0.055405144284899,-0.0675478088298449,0.0121426645449458,2756756.0,1.3036168205306973e-17,0.0121426645449458,0.012114529499622,0.0100650104903834,0.0141419083398963,inf,SW,1,-0.0194514637241919,-0.0269578819759879,0.007506418251796,2833990.0,2.797972214891271e-25,0.007506418251796,0.0075286782966289,0.0063752327301072,0.0087049051595227,inf,SW,1,-0.0447055698497754,-0.0538148863386163,0.0091093164888408,2788816.0,1.287055539257484e-20,0.0091093164888408,0.0091808332191065,0.0075390634178774,0.0106645876806213,inf,SW,1,-0.0252541061255835,-0.0268570043626283,0.0016028982370448,2497053.0,0.0193287205791524,0.0017442833457486,0.0018723244794137,0.0009647837286928,0.0029871787379792,inf,SW,1,6,1,SW,,,,,,
NGC171,n,NE,SW,0.0085707990283032,0.0085158023965873,5.499663171592943e-05,183696768.0,4.857710461769518e-08,0.0006790397572216,0.0006818780182814,0.0005717885782416,0.0007934761215781,inf,SW,-1,0.0119341919978948,0.0117072299344719,0.0002269620634228,184958590.0,2.943343026806044e-11,0.0008890241759277,0.0008965983813509,0.0007597953730004,0.0010406216519342,inf,SW,-1,0.0041976845310723,0.0040369090692382,0.000160775461834,184142550.0,4.155355257332805e-09,0.0010844067327658,0.0010894264318382,0.0009026694253498,0.0012673927904824,inf,SW,-1,0.0033633929695915,0.0031914275378846,0.0001719654317069,184668595.0,1.8270716109273632e-10,0.0001955477442643,0.0002003719033417,0.0001495679209682,0.0002523450425556,inf,SW,-1,-0.0043731144972309,-0.004478893327349,0.0001057788301181,182040944.0,9.982674704981864e-05,0.0003071619674702,0.0003215848463502,0.0002453829532868,0.0004065849559264,inf,SW,-1,-0.0077365074668225,-0.0076703208652337,-6.618660158877725e-05,178223101.0,0.7782548616184889,0.0001192475761991,0.0001421160162652,9.555723838899624e-05,0.0001992163293712,inf,NE,1,-4,-1,SW,,,,,,
NGC177,nw,W,E,0.0137047051426586,0.0148964723260492,-0.0011917671833905,22774446.0,0.0462765303262921,0.0012493608440067,0.0012655959217422,0.0008252532964038,0.0017160644014217,inf,W,1,0.0150602261650123,0.0172212368329551,-0.0021610106679428,22104269.0,9.123207322603746e-07,0.0021917079170522,0.0021942667379936,0.001690701851402,0.0027083767400915,inf,W,1,0.0107872094867841,0.0124493168069435,-0.0016621073201594,22782114.0,0.0500555543580519,0.0019089325816189,0.0019195247317885,0.0011748552994953,0.0026414920536509,inf,W,1,0.0013555210223536,0.0023247645069059,-0.0009692434845522,20153483.0,6.042562022235017e-41,0.0009692434845522,0.0009686042090923,0.0008550203669991,0.0010804825959186,inf,W,1,-0.0029174956558745,-0.0024471555191056,-0.0004703401367688,22693035.0,0.018915792549055,0.0005522506463695,0.0005838331444691,0.0003405902555825,0.0008654652910479,inf,W,1,-0.0042730166782282,-0.0047719200260116,0.0004989033477834,23958291.0,0.0015800384420984,0.0004996625459094,0.000513563493667,0.0002952696842462,0.0007661388670033,inf,E,-1,4,1,W,,,,,,
NGC180,nw,NE,SW,-0.0006502106502217,-1.0345852049963222e-05,-0.0006398647981718,221431868.0,0.0005658226523099,0.0008015338836893,0.0008005270043942,0.0006594324686356,0.0009697787349535,inf,NE,0,-0.0046089596045929,-0.005100169985917,0.0004912103813241,247199560.0,2.8325683799053124e-64,0.0008991671384142,0.0009023203225245,0.0007659132112089,0.0010549796964794,inf,SW,0,0.0007759833109197,0.0023413953409887,-0.0015654120300689,199850548.0,1.6810182404242857e-93,0.0019051385855233,0.0019047611232174,0.0016325781395425,0.0022260530523852,inf,NE,0,-0.0039587489543711,-0.005089824133867,0.0011310751794959,251048095.0,9.978548071090124e-89,0.0012361584951449,0.0012353854007453,0.0010635813618107,0.0014046690298235,inf,SW,0,0.0014261939611414,0.0023517411930386,-0.0009255472318971,203701169.0,2.5417230895568787e-68,0.0013043084399631,0.0013006355969296,0.0011042310238718,0.0015105832291879,inf,NE,0,0.0053849429155126,0.0074415653269057,-0.002056622411393,200807331.0,7.193873851867892e-87,0.0023717547086448,0.0023780365607989,0.0020609365578286,0.0026953900617035,inf,NE,0,0,0,NE,,,,,,
